timestep,px,py,theta,px_ref,py_ref,theta_ref,error_px,error_py,error_theta,error_norm
19,0.37834326278778796,0.36980159419489655,0.7537115475767611,0.37771778995300115,0.3709204694129827,0.7574138112307743,0.000625472834786811,-0.0011188752180861239,-0.0037022636540132714,0.003917888995942996
20,0.3980104544329005,0.3882603006699124,0.7506125333349855,0.39733866159012243,0.38941834230865047,0.754296114760662,0.0006717928427780739,-0.001158041638738061,-0.0036835814256765964,0.003919328792057207
21,0.4176326349639814,0.40656271781096565,0.747333657463527,0.4169197996921991,0.40776045305957015,0.7509963415782595,0.0007128352717822861,-0.0011977352486045034,-0.003662684114732473,0.003918923165202428
22,0.4372082774582251,0.4247020641361411,0.7438710060932701,0.43645924616173865,0.4259394650659996,0.74751096569306,0.0007490312964864576,-0.0012374009298585231,-0.0036399595997899103,0.0039168245853540146
23,0.45455784449741016,0.44066736365440484,0.7404305357192855,0.4559550470703768,0.44394810696551984,0.7438362400390204,-0.0013972025729666604,-0.0032807433111149975,-0.003405704319734859,0.004930950579431022
24,0.4647960701030981,0.4500238664230491,0.7370174245398864,0.47540525285426916,0.46177917554148284,0.7399681891436981,-0.010609182751171065,-0.011755309118433754,-0.0029507646038117175,0.01610742260154571
25,0.4662803525361229,0.45137105329596633,0.7334596633314764,0.4948079185090459,0.479425538604203,0.7359026014022606,-0.028527565972922997,-0.028054485308236676,-0.0024429380707842174,0.0400854601154487
26,0.4663923582192143,0.45147198915876097,0.7297621855266834,0.5141611037843102,0.49688013784373675,0.7316350209569904,-0.047768745565095916,-0.04540814868497578,-0.0018728354303070294,0.06593375867041672
27,0.46628727168671336,0.45137799037506665,0.7259016514338464,0.5334628733776623,0.5141359916531132,0.7271607391854021,-0.06717560169094894,-0.06275800127804654,-0.0012590877515556986,0.09193863980352565
28,0.46614210202495665,0.45124914303322855,0.7218546294063997,0.5527112971282275,0.5311861979208834,0.7224747858031536,-0.08656919510327088,-0.07993705488765485,-0.0006201563967539458,0.1178326901962972
29,0.4866722973342005,0.4693229938733935,0.7170646273394055,0.5719044502096711,0.5480239367918736,0.7175719195916764,-0.08523215287547059,-0.07870094291848007,-0.0005072922522709744,0.1160112737861052
30,0.46888089777603914,0.45381088932065444,0.7126609834915805,0.5910404133226791,0.5646424733950353,0.7124466187649454,-0.12215951554663995,-0.11083158407438082,0.00021436472663505235,0.1649443336985613
31,0.46608326855889287,0.4513932727858811,0.7080498810881266,0.610117272886887,0.5810351605373051,0.7070930709952025,-0.14403400432799413,-0.129641887751424,0.000956810092924143,0.19378784520207498
32,0.46550779444329377,0.4509005843688597,0.703171377286165,0.6291331212322355,0.597195441362392,0.7015051631238559,-0.16362532678894176,-0.14629485699353229,0.0016662141623090543,0.21949535079172114
33,0.46525785652812285,0.4506887059424226,0.698009039634016,0.6480860567897367,0.6131168519734339,0.6956764705913822,-0.1828282002616139,-0.1624281460310113,0.002332569042633792,0.24457001924256982
34,0.46504946953470333,0.4505138920468027,0.6925543903496515,0.6669741842816288,0.6287930240184685,0.6896002466289969,-0.20192471474692547,-0.17827913197166578,0.0029541437206546117,0.26938033760339697
35,0.4648405245130408,0.4503405429875175,0.686802325945732,0.6857956149109028,0.6442176872376911,0.6832694112653708,-0.220955090397862,-0.1938771442501736,0.00353291468036121,0.2939761563825691
36,0.46462503784529446,0.4501638494422904,0.6807472110922841,0.7045484665501799,0.6593846719714731,0.6766765402139405,-0.23992342870488542,-0.20922082252918273,0.004070670878343563,0.31836013346946535
37,0.4644024431186174,0.44998357042728904,0.6743827006059951,0.723230863929924,0.6742879116281452,0.6698138537206578,-0.2588284208113066,-0.22430434120085613,0.004568846885337319,0.3425280474108457
38,0.4641729883990695,0.4498001414214094,0.6677018293095212,0.7418409388259654,0.6889214451105513,0.6626732054686119,-0.27766795042689585,-0.23912130368914192,0.0050286238409092965,0.3664747953543344
39,0.46393705048625,0.4496140995850915,0.6606970898978098,0.7603768302463229,0.7032794192004101,0.6552460716551185,-0.29643977976007285,-0.25366531961531863,0.005451018242691341,0.3901952729078409
40,0.46369503431867926,0.44942599917626014,0.6533604890651362,0.778836684617301,0.7173560908995228,0.6475235403789927,-0.3151416502986218,-0.26793009172326265,0.005836948686143484,0.41368449786490596
41,0.463447359167718,0.44923639875801696,0.6456835858231452,0.7972186559688459,0.731145829726896,0.6394963015010727,-0.3337712968011279,-0.28190943096887905,0.006187284322072495,0.43693762521072266
42,0.4631944574283828,0.4490458586127894,0.637657516547785,0.8155209061191403,0.7446431199708592,0.6311546371700733,-0.3523264486907575,-0.2955972613580698,0.006502879377711768,0.4599499481570066
43,0.4629367750741789,0.4488549394049096,0.6292730104786933,0.8337416048584215,0.757842562895277,0.6224884132389081,-0.3708048297842426,-0.30898762349036735,0.006784597239785195,0.48271689842106447
44,0.4626747722240065,0.4486642008437705,0.620520398612276,0.8518789301319992,0.7707388788989693,0.6134870718341375,-0.38920415790799273,-0.3220746780551988,0.0070333267781385045,0.5052340472125743
45,0.4624089236416317,0.44847420021063944,0.6113896183290793,0.8699310682224605,0.7833269096274834,0.6041396253835459,-0.40752214458082875,-0.334852709416844,0.007249992945533412,0.5274971068406626
46,0.46213971917828695,0.44828549076121754,0.6018702156553161,0.8878962139310396,0.795601620036366,0.5944346524544845,-0.4257564947527526,-0.3473161292751485,0.0074355632008316075,0.5495019327344863
47,0.4618676641875256,0.4480986200277742,0.5919513467423014,0.9057725707581367,0.8075581004051143,0.5843602958088202,-0.44390490657061105,-0.35945948037734016,0.007591050933481225,0.5712445257198401
48,0.4615932799369414,0.44791412803862896,0.5816217799270209,0.9235583510829657,0.8191915683009982,0.5739042631394864,-0.4619650711460243,-0.3712774402623692,0.007717516787534517,0.5927210344437713
49,0.4613171040349846,0.4477325454656901,0.5708698995899205,0.941251776342316,0.8304973704919704,0.5630538310188344,-0.47993467230733144,-0.3827648250262803,0.007816068571086077,0.6139277578738824
50,0.46103969088557917,0.44755439170475153,0.559683712935474,0.958851077208406,0.8414709848078965,0.5517958526603765,-0.49781138632282684,-0.393916593103145,0.00788786027509758,0.6348611478223903
51,0.4607616121786146,0.4473801728883134,0.5480508607742693,0.976354493765815,0.852108021949363,0.5401167701728806,-0.5155928815872004,-0.4047278490610496,0.007934090601388721,0.6555178114610217
52,0.46048345742044033,0.4472103798266339,0.5359586333722156,0.9937602756874735,0.8624042272433384,0.5280026320686902,-0.5332768182670331,-0.4151938474167045,0.007956001303525362,0.6758945138040682
53,0.4602058345049879,0.4470454858693759,0.523393992444843,1.0110666824096939,0.8723554823449863,0.5154391168758242,-0.5508608479047059,-0.42530999647561035,0.007954875569018749,0.695988180145104
54,0.45992937032293074,0.4468859446774638,0.5103436004056182,1.0282719833062262,0.8819578068849474,0.5024115637945514,-0.5683426129832954,-0.4350718622074836,0.007932036611066784,0.71579589843905
55,0.45965471140319286,0.4467321878925368,0.4967938580204139,1.0453744578613184,0.8912073600614354,0.4889050114318624,-0.5857197464581256,-0.4444751721688986,0.007888846588551546,0.7353149216261294
56,0.45938252457806084,0.4465846226896446,0.48273095166961505,1.0623723958417668,0.900100442176505,0.47490424573891254,-0.602989871263706,-0.45351581948686037,0.007826705930702504,0.7545426698982536
57,0.4591134976599987,0.44644362919754826,0.468140911468447,1.0792640974679386,0.9086334961158833,0.46039385836355007,-0.62015059980794,-0.462189866918335,0.007747053104896928,0.7734767329118221
58,0.4588483401150245,0.44630955777022696,0.4530096815380116,1.0960478735837471,0.916803108771767,0.44535831670784964,-0.6371995334687226,-0.47049355100154,0.007651364830161933,0.792114871953911
59,0.45858778371405173,0.44618272609293574,0.4373232037464091,1.1127220458255676,0.9246060124080204,0.4297820470431599,-0.6541342621115158,-0.4784232863150847,0.007541156703249174,0.8104550220716297
60,0.4583325831399792,0.44606341610652606,0.4210675162423071,1.1292849467900707,0.9320390859672264,0.4136495320752246,-0.6709523636500916,-0.48597566986070034,0.007417984167082503,0.8284952941769218
61,0.45808351652451157,0.4459518707347895,0.4042288680722344,1.1457349202009626,0.9390993563190677,0.39694542436046354,-0.687651403676451,-0.49314748558427823,0.007283443711770865,0.8462339771414238
62,0.45784138588472356,0.44584829040141466,0.3867938510962848,1.1620703210746102,0.945783999449539,0.37965467694079774,-0.7042289351898866,-0.4999357090481243,0.007139174155487038,0.8636695398980763
63,0.457607017425369,0.44575282932588833,0.36874955028210793,1.178289515884539,0.9520903415905158,0.36176269247614223,-0.72068249845917,-0.5063375122646274,0.006986857805965696,0.8808006335679398
64,0.4573812616689518,0.44566559159142966,0.35008371325035287,1.1943908827247842,0.958015860289225,0.34325549199681543,-0.7370096210558323,-0.5123502686977954,0.0068282212535374365,0.8976260936320044
65,0.4571649933718144,0.4455866269829453,0.3307849396518667,1.210372811472079,0.963558185417193,0.32411990415739245,-0.7532078181002647,-0.5179715584342477,0.006665035494474281,0.9141449421685313
66,0.4569591111811713,0.4455159265991357,0.31084289056387704,1.2262337039468676,0.9687151001182652,0.30434377553294595,-0.7692745927656963,-0.5231991735191295,0.006499115030931091,0.9303563901764277
67,0.4567645369854119,0.4454534182503405,0.29024851758625403,1.2419719740731194,0.9734845416953194,0.283916202042244,-0.7852074370877076,-0.5280311234449788,0.0063323155440100365,0.9462598400040877
68,0.45658221490846107,0.44539896166251547,0.2689943106895296,1.2575860480369372,0.9778646024353163,0.2628277809958861,-0.8010038331284761,-0.5324656407728008,0.006166529693643508,0.9618548879007496
69,0.4564131098989337,0.4453523435178277,0.24707456310777892,1.273074364443936,0.9818535303723597,0.24107088253894532,-0.8166612545450023,-0.536501186854532,0.006003680568833603,0.9771413267034155
70,0.45625820586671234,0.44531327237360624,0.22448565068233875,1.2884353744753823,0.9854497299884603,0.2186399383813267,-0.8321771686086699,-0.540136457614854,0.0058457123010120515,0.9921191486664148
71,0.4561185033239186,0.4452813735135137,0.20122632205601115,1.3036675420430732,0.9886517628517197,0.1955317446860359,-0.8475490387191547,-0.543370389338206,0.005694577369975251,1.0067885484324597
72,0.4559950164945515,0.4452561837973905,0.177297995012405,1.3187693439429462,0.9914583481916864,0.171745774827978,-0.8627743274483948,-0.5462021643942959,0.005552220184426998,1.0211499261332881
73,0.4558887698678283,0.44523714658866415,0.1527050530853038,1.3337392700073958,0.9938683634116449,0.1472844964692778,-0.8778505001395676,-0.5486312168229808,0.005420556616026001,1.0352038905944958
74,0.4558007941848763,0.44522360684971574,0.12745513537734196,1.34857582325629,0.99588084453764,0.12215368606333432,-0.8927750290714138,-0.5506572376879243,0.005301449314007639,1.0489512626029809
75,0.45573212186719203,0.4452148065051678,0.1015594113904777,1.3632775200466682,0.9974949866040543,0.09636273255922409,-0.9075453981794762,-0.5522801800988866,0.005196678831253604,1.0623930781766595
76,0.45568378191826187,0.44520988017952673,0.07503283166239232,1.3778428902211026,0.998710143975583,0.06992492081022447,-0.9221591083028408,-0.5535002637960562,0.0051079108521678435,1.0755305917552824
77,0.45565679435672896,0.44520785141767594,0.04789434421495576,1.3922704772547134,0.9995258306054791,0.04285768409321477,-0.9366136828979845,-0.5543179791878031,0.005036660121740991,1.0883652792090337
78,0.4556521642699571,0.44520762949299175,0.02016706635259517,1.4065588384008205,0.9999417202299663,0.015182814332306817,-0.9509066741308634,-0.5547340907369745,0.004984252020288352,1.1008988405392204
79,0.4556708756098604,0.44520800689699125,-0.008121598700829295,1.4207065448352156,0.99995764649874,-0.013073381788394796,-0.9650356692253552,-0.5547496396017487,0.004951783087565501,1.1131332021241866
80,0.45571388488708836,0.4452076575852209,-0.03693991037829193,1.4347121817990456,0.9995736030415051,-0.0418799925214262,-0.9789982969119573,-0.5543659454562841,0.004940082143134267,1.1250705183452874
81,0.45578211495341325,0.44520513602564415,-0.06625181357265073,1.4485743487402851,0.998789743470524,-0.07120148751278056,-0.9927922337868719,-0.5535846074448798,0.004949673940129837,1.1367131724140185
82,0.4558764490933946,0.4451988770576058,-0.09601704302684566,1.4622916594537918,0.9976063813191736,-0.10099779051331807,-1.0064152103603972,-0.5524075042615677,0.004980747486472412,1.1480637762140133
83,0.4559977256729735,0.44518719652161665,-0.1261913144091143,1.4758627422199255,0.9960239899165367,-0.13122444564051788,-1.019865016546952,-0.5508367933949201,0.005033131231403587,1.1591251689718005
84,0.4561467336124129,0.4451682925634212,-0.1567266043564395,1.4892862399417186,0.994043202198076,-0.16183288156991452,-1.0331395063293056,-0.5488749096346548,0.005106277213475008,1.1699004145788618
85,0.456324208962105,0.44514024745143643,-0.187571518514274,1.5025608102805854,0.9916648104524687,-0.19277077449320934,-1.0462366013184803,-0.5465245630010322,0.005199255978935335,1.1803927974045965
86,0.4565308328609061,0.4451010296765912,-0.21867174306866274,1.515685125790554,0.9888897660047016,-0.22398250667469152,-1.0591542929296478,-0.5437887363281104,0.005310763606028779,1.1906058164643345
87,0.45676723114743506,0.4450484960301223,-0.24997057166490166,1.5286578740510102,0.9857191788355535,-0.25540971319732503,-1.071890642903575,-0.5406706828054312,0.005439141532423364,1.2005431778366575
88,0.4570339758757497,0.44498039328031574,-0.2814094961686634,1.5414777577979386,0.9821543171376185,-0.28699190529311164,-1.084443781922189,-0.5371739238573028,0.00558240912444824,1.210208785257149
89,0.45733158896005327,0.44489435899545005,-0.3129288466909617,1.5541434950536477,0.9781966068080447,-0.31866715480424207,-1.0968119060935944,-0.5333022478125946,0.005738308113280355,1.2196067288477186
90,0.4576605481418901,0.4447879209883179,-0.3444684638892241,1.5666538192549668,0.9738476308781951,-0.35037282112276996,-1.1089932711130768,-0.5290597098898773,0.005904357233545876,1.2287412719678559
91,0.4580212954426001,0.44465849478714725,-0.37596838495280704,1.579007479379901,0.9691091288804564,-0.38204629967072634,-1.1209861839373008,-0.5244506340933092,0.006077914717919297,1.2376168361922457
92,0.4584142482399443,0.4445033784657568,-0.4073695239994576,1.591203240072732,0.9639829961524481,-0.41362576980480886,-1.1327889918327878,-0.5194796176866913,0.006256245805351279,1.2462379844239349
93,0.45883981309873767,0.44431974408654784,-0.43861432788918003,1.6032398817675544,0.9584712830789142,-0.44505092006243957,-1.1444000686688167,-0.5141515389923663,0.006436592173259537,1.254609402139254
94,0.4592984025005529,0.4441046249136415,-0.469647389659782,1.6151162008102287,0.9525761942715953,-0.47626362990645194,-1.1558177983096758,-0.5084715693579538,0.006616240246669958,1.2627358767255203
95,0.45979045466885266,0.4438548974249169,-0.5004160037785017,1.6268310095787475,0.9463000876874145,-0.5072085894658251,-1.1670405549098948,-0.5024451902624976,0.006792585687323438,1.2706222748097218
96,0.46031645678805305,0.4435672569683572,-0.5308706499884188,1.6383831366019965,0.9396454736853249,-0.5378338420104227,-1.1780666798139434,-0.4960782167169677,0.006963192022003906,1.2782735173788395
97,0.4608769720879368,0.44323818563681755,-0.5609653954487068,1.6497714266769001,0.9326150140222006,-0.5680912377722593,-1.1888944545889633,-0.48937682838538304,0.0071258423235525115,1.2856945523497192
98,0.46147267153699034,0.4428639105268237,-0.5906582078171589,1.660994740983941,0.9252115207881683,-0.5979367919324826,-1.1995220694469506,-0.48234761026134454,0.007278584115323672,1.2928903240421628
99,0.4621043713029573,0.4424403499263178,-0.6199111745475501,1.672051957201041,0.9174379552818098,-0.6273309438278124,-1.2099475858980837,-0.474997605355492,0.007419769280262334,1.299865738716974
100,0.46277307776533166,0.4419630440257096,-0.6486906255528383,1.682941969615793,0.9092974268256818,-0.6562387184161583,-1.2201688918504614,-0.46733438279997225,0.007548092863320033,1.306625624918051
101,0.4634800428173493,0.4414270652750158,-0.676967156972261,1.6936636892360304,0.9007931915226274,-0.6846297945536847,-1.230183646418681,-0.4593661262476116,0.007662637581423715,1.313174686732273
102,0.4642268336705858,0.44082690119580276,-0.704715552269917,1.704216043898726,0.8919286509533796,-0.7124784875155752,-1.2399892102281402,-0.45110174975757683,0.007762935245658187,1.3195174471298903
103,0.46501542371965265,0.44015629873998335,-0.731914591931889,1.7145979783772067,0.8827073508159741,-0.7397636553519776,-1.249582554657554,-0.4425510520759907,0.00784906342008862,1.3256581770556986
104,0.46584831486668676,0.43940805315697407,-0.7585467321192777,1.7248084544866769,0.8731329795075166,-0.7664685400880272,-1.25896013961999,-0.4337249263505425,0.007921807968749528,1.3316008035185554
105,0.46672870822654583,0.43857371389122807,-0.7845976108421305,1.734846451188034,0.8632093666488738,-0.7925805554887629,-1.268117742961488,-0.42463565275764575,0.007982944646632406,1.3373487858490327
106,0.4676607516315902,0.43764316159225264,-0.8100552973097143,1.7447109646899726,0.8529404815528762,-0.8180910331956268,-1.2770502130583823,-0.4152973199606235,0.008035735885912554,1.342904942164621
107,0.4686499134687171,0.4366039763925688,-0.8349091139015083,1.7544010085493633,0.8423304316366457,-0.8429949386081619,-1.2857510950806463,-0.40572645524407686,0.008085824706653533,1.3482711951040087
108,0.46970357282400427,0.4354404523957513,-0.8591476804696707,1.763915613769895,0.8313834607786832,-0.8672905670531275,-1.2942120409458908,-0.3959430083829319,0.008142886583456743,1.3534481812831127
109,0.47083837787748933,0.4341245828884904,-0.8826961149432992,1.7732538288989745,0.8201039476213741,-0.8909792296744973,-1.3024154510214851,-0.3859793647328837,0.008283114731198027,1.3584309651391009
110,0.47207902038435284,0.43261555569440585,-0.905473971891681,1.7824147201228708,0.8084964038195901,-0.9140649372038554,-1.310335699738518,-0.37588084812518424,0.008590965312174403,1.3632093979581914
111,0.4735851247267944,0.43069614108575965,-0.9272448874603094,1.7913973713600952,0.7965654722360865,-0.9365540884288057,-1.3178122466333009,-0.3658693311503269,0.0093092009684963,1.3676900767629219
112,0.4754295708057762,0.428237137496396,-0.947880018823921,1.8002008843530102,0.7843159250844199,-0.9584551688454672,-1.324771313547234,-0.3560787875880239,0.010575150021546187,1.371831975850468
113,0.4779582815985402,0.4247168293046224,-0.9677731416892771,1.808824378757652,0.7717526620201257,-0.9797784637196413,-1.3308660971591117,-0.3470358327155033,0.012005322030364196,1.3754208685028455
114,0.4808256133548307,0.42055273170789026,-0.9869460353921315,1.8172669922317666,0.7588807081809217,-1.0005357886303914,-1.3364413788769358,-0.3383279764730314,0.013589753238259838,1.3786682197801974
115,0.4837946052262753,0.41605892596173666,-1.0056478059959568,1.8255278805210422,0.7457052121767199,-1.0207402395545024,-1.3417332752947668,-0.32964628621498326,0.015092433558545615,1.3817172784615788
116,0.486875630115194,0.41120037683916,-1.0240107687740245,1.8336062175435337,0.7322314440302513,-1.0404059636820342,-1.3467305874283397,-0.3210310671910913,0.01639519490800967,1.3845623942722856
117,0.490263931006286,0.40563384137282915,-1.0419878797914224,1.8415011954722713,0.7184647930691263,-1.0595479514326192,-1.3512372644659854,-0.3128309516962971,0.017560071641196773,1.3870882110870866
118,0.4941286570803561,0.39901975577315646,-1.0595507301406606,1.8492120248160406,0.7044107657701763,-1.078181849563061,-1.3550833677356846,-0.3053910099970198,0.018631119422400477,1.389194630392666
119,0.4987660036619107,0.3907534697856587,-1.0766379151790748,1.8567379344983332,0.6900749835569364,-1.0963237948070759,-1.3579719308364226,-0.2993215137712777,0.019685879628001057,1.390707973444698
120,0.5040841631719905,0.3808820210826917,-1.0933640301754135,1.8640781719344526,0.675463180551151,-1.1139902671533426,-1.3599940087624622,-0.29458115946845925,0.02062623697792909,1.3916850236441591
121,0.5105348424265861,0.3684133636740487,-1.1098187369899413,1.871232003106772,0.6605812012792008,-1.1311979616323242,-1.3606971606801859,-0.29216783760515214,0.021379224642382955,1.391874951157718
122,0.5192410102924377,0.3508841754914703,-1.1259730719101988,1.8781987126381352,0.6454349983343708,-1.1479636773296862,-1.3589577023456973,-0.2945508228429005,0.021990605419487386,1.3906868125961511
123,0.5323236911225713,0.3234391187200836,-1.1417780923634258,1.884977603863395,0.6300306299958922,-1.1643042222593292,-1.3526539127408237,-0.30659151127580864,0.022526129895903413,1.3871475728874456
124,0.5481308631174814,0.2888828846440586,-1.1570769102920295,1.891567998899078,0.6143742578057116,-1.1802363326980676,-1.3434371357815964,-0.32549137316165305,0.023159422406038077,1.3824993058392105
125,0.5634075363736365,0.2540888728845227,-1.1717012253374355,1.8979692387111724,0.5984721441039565,-1.195776605594647,-1.334561702337536,-0.34438327121943385,0.024075380257211565,1.3784898979594988
126,0.5781737555907336,0.2190751788483004,-1.1858570136230038,1.9041806831810315,0.5823306495240819,-1.2109414427074818,-1.326006927590298,-0.36325547067578146,0.025084429084478055,1.3750920469466177
127,0.5924428654716158,0.18385597239453066,-1.1998446179535802,1.9102017111693845,0.5659562304487028,-1.2257470051893269,-1.3177588456977687,-0.38210025805417214,0.02590238723574667,1.3722827391919974
128,0.6062179632168111,0.14844062710314973,-1.2136362912697387,1.9160317205784498,0.5493554364271267,-1.240209177415738,-1.3098137573616389,-0.40091480932397694,0.026572886145999286,1.3700550651660768
129,0.6153600413030897,0.12394180447421399,-1.2272147414956067,1.9216701284121454,0.532534907555621,-1.2543435389418105,-1.3063100871090556,-0.40859310308140706,0.02712879744620378,1.3689888017144036
130,0.6225138925908108,0.10394623138177998,-1.2405682082565335,1.927116370834386,0.5155013718214642,-1.2681653435637457,-1.304602478243575,-0.41155514043968416,0.027597135307212195,1.368256869794108
131,0.6281303662973933,0.08756115208426152,-1.253691746883377,1.932369903225468,0.4982616424118385,-1.2816895045547843,-1.3042395369280748,-0.410700490327577,0.02799775767140722,1.367662069692765
132,0.6325631361442168,0.07405398463949994,-1.2665848411267142,1.9374302002365305,0.4808226149886482,-1.2949305852362991,-1.3048670640923137,-0.40676863034914823,0.028345744109584903,1.367092628463098
133,0.6360886879187259,0.06282456689699603,-1.2792502702508004,1.9422967558420892,0.4631912649303451,-1.3079027941325967,-1.3062080679233632,-0.4003666980333491,0.028652523881796288,1.3664896548188754
134,0.6389223288201342,0.05338215965821931,-1.2916932454594607,1.9469690833906388,0.44537464454187115,-1.320619984040907,-1.3080467545705046,-0.39199248488365185,0.028926738581446232,1.365826188265787
135,0.6412309784020017,0.04532639358580973,-1.303920752848876,1.9514467156533182,0.4273798802338298,-1.333095654425449,-1.3102157372513163,-0.3820534866480201,0.029174901576572987,1.3650938867649074
136,0.6431433663703486,0.038331488945849417,-1.315941054567859,1.9557292048706325,0.40921416967201735,-1.3453429566157942,-1.3125858385002838,-0.3708826807261679,0.029401902047935247,1.364294696221516
137,0.6447581480470316,0.0321331919150995,-1.3277633111225955,1.9598161227972284,0.3908847788984522,-1.357374701355028,-1.315057974750197,-0.3587515869833527,0.029611390232432422,1.3634357383275022
138,0.6461503521738533,0.026517965607747957,-1.339397296410705,1.9637070607447196,0.3723990394250553,-1.3692033683023233,-1.3175567085708662,-0.34588107381730737,0.029806071891618213,1.3625262564247034
139,0.647376496116799,0.021314051903653375,-1.3508531837184503,1.9674016296225532,0.3537643453011427,-1.3808411171478467,-1.3200251335057542,-0.3324502933974893,0.02998793342939643,1.3615758615730256
140,0.6484786381935514,0.01638408479700789,-1.362141386016498,1.9708994599769205,0.3349881501559047,-1.3922998000455875,-1.322420821783369,-0.31860406535889685,0.030158414029089586,1.3605935874779682
141,0.6494875836081433,0.01161898974341086,-1.3732724377992371,1.9742002020277007,0.3160779642170538,-1.4035909751121578,-1.3247126184195575,-0.30445897447364295,0.030318537312920668,1.3595874382482125
142,0.6504254173303045,0.006932948262524363,-1.3842569087063308,1.9773035257034395,0.29704135130683235,-1.414725920777289,-1.3268781083731351,-0.29010840304430796,0.030469012070958312,1.3585642276658723
143,0.6513075024387025,0.002259244376842445,-1.3951053414562486,1.9802091206743555,0.2778859258165868,-1.4257156508048823,-1.328901618235653,-0.27562668143974434,0.030610309348633624,1.357529583290634
144,0.6521440544436187,-0.0024531594223092083,-1.4058282083744333,1.9829166963833729,0.2586193496611108,-1.4365709298327127,-1.3307726419397543,-0.26107250908342,0.030742721458279387,1.3564880369752943
145,0.6529413796421589,-0.00724244306727054,-1.4164358821397949,1.985425982075177,0.23924932921398243,-1.4473022893044076,-1.3324846024330181,-0.24649177228125296,0.030866407164612752,1.3554431543280165
146,0.6537028475803901,-0.012136251462939535,-1.4269386173993113,1.9877367268232897,0.21978361222511697,-1.4579200436896185,-1.3340338792428996,-0.2319198636880565,0.0309814262903072,1.3543976753213687
