timestep,px,py,theta,px_ref,py_ref,theta_ref,error_px,error_py,error_theta,error_norm
28,0.5523795022698307,0.5320505031239438,0.7222694662601095,0.5527112971282275,0.5311861979208834,0.7224747858031536,-0.00033179485839684997,0.000864305203060356,-0.0002053195430441468,0.0009482971194998148
29,0.5715506547310205,0.5489420361585777,0.7173221616359349,0.5719044502096711,0.5480239367918736,0.7175719195916764,-0.0003537954786505537,0.0009180993667041726,-0.00024975795574155857,0.0010151141434894795
30,0.5906636743768011,0.5656151112141617,0.7121512420973968,0.5910404133226791,0.5646424733950353,0.7124466187649454,-0.00037673894587797463,0.0009726378191264873,-0.00029537666754864134,0.0010840682341386621
31,0.6097167757010089,0.5820631993145828,0.7067509305021197,0.610117272886887,0.5810351605373051,0.7070930709952025,-0.00040049718587809036,0.001028038777277751,-0.0003421404930827876,0.0011551284952289664
32,0.6287081596193966,0.598279845766286,0.7011151430782954,0.6291331212322355,0.597195441362392,0.7015051631238559,-0.0004249616128388922,0.0010844044038940126,-0.00039002004556054626,0.001228267446247116
33,0.6476360183591644,0.6142586770051627,0.6952374794637278,0.6480860567897367,0.6131168519734339,0.6956764705913822,-0.0004500384305723415,0.0011418250317287715,-0.00043899112765433124,0.0013034616228465063
34,0.6664985394183768,0.6299934064782682,0.6891112124181789,0.6669741842816288,0.6287930240184685,0.6896002466289969,-0.0004756448632520227,0.0012003824597996982,-0.000489034210818029,0.0013806920529514256
35,0.6852939088004015,0.6454778397603129,0.6827292772713034,0.6857956149109028,0.6442176872376911,0.6832694112653708,-0.0005017061105012655,0.0012601525226217936,-0.0005401339940673822,0.001459944565088538
36,0.7040203136847242,0.6607058790604674,0.6760842611790426,0.7045484665501799,0.6593846719714731,0.6766765402139405,-0.000528152865455711,0.0013212070889943028,-0.0005922790348978912,0.0015412099391314135
37,0.7226759446611696,0.6756715272401937,0.6691683922741073,0.723230863929924,0.6742879116281452,0.6698138537206578,-0.0005549192687543947,0.0013836156120485832,-0.0006454614465505326,0.0016244839290441115
38,0.7412589976276525,0.690368891435479,0.66197352881136,0.7418409388259654,0.6889214451105513,0.6626732054686119,-0.0005819411983128964,0.0014474463249276592,-0.000699676657251902,0.0017097671907437084
39,0.7597676754304606,0.7047921863553578,0.6544911484267733,0.7603768302463229,0.7032794192004101,0.6552460716551185,-0.0006091548158622118,0.0015127671549476363,-0.00075492322834525,0.0017970651450272205
40,0.7782001893094925,0.7189357373116951,0.6467123376494945,0.778836684617301,0.7173560908995228,0.6475235403789927,-0.0006364953078085156,0.001579646412172342,-0.0008112027294981949,0.0018863878001875783
41,0.7965547601978239,0.7327939830218404,0.6386277818307309,0.7972186559688459,0.731145829726896,0.6394963015010727,-0.0006638957710219939,0.0016481532949443878,-0.0008685196703418496,0.0019777495534540374
42,0.8148296199146933,0.7463614782151795,0.6302277556810303,0.8155209061191403,0.7446431199708592,0.6311546371700733,-0.000691286204447028,0.0017183582443203171,-0.0009268814890429633,0.0020711689856245147
43,0.8330230122828522,0.7596328960661797,0.621502114639463,0.8337416048584215,0.757842562895277,0.6224884132389081,-0.0007185925755692768,0.0017903331709027137,-0.0009862985994451012,0.0021666686594320832
44,0.8511331941947426,0.7726030304697576,0.6124402873346068,0.8518789301319992,0.7707388788989693,0.6134870718341375,-0.0007457359372565753,0.0018641515707883416,-0.001046784499530773,0.0022642749292977817
45,0.8691584366467444,0.7852667981693298,0.6030312694385124,0.8699310682224605,0.7833269096274834,0.6041396253835459,-0.000772631575716054,0.0019398885418463463,-0.0011083559450335567,0.002364017768010944
46,0.8870970257564881,0.7976192407434243,0.5932636192613602,0.8878962139310396,0.795601620036366,0.5944346524544845,-0.0007991881745514906,0.002017620707058243,-0.0011710331931242823,0.0024659306144520776
47,0.9049472637746819,0.8096555264530214,0.5831254554866904,0.9057725707581367,0.8075581004051143,0.5843602958088202,-0.0008253069834547322,0.0020974260479070805,-0.0012348403221298376,0.0025700502455275045
48,0.9227074700998761,0.8213709519486598,0.5726044575052093,0.9235583510829657,0.8191915683009982,0.5739042631394864,-0.000850880983089608,0.0021793836476616812,-0.001299805634277118,0.002676416674955007
49,0.940375982301895,0.8327609438336768,0.5616878688694652,0.941251776342316,0.8304973704919704,0.5630538310188344,-0.0008757940404210407,0.0022635733417064596,-0.0013659621493692375,0.002785073081272839
50,0.9579511571571833,0.8438210600776272,0.5503625044622352,0.958851077208406,0.8414709848078965,0.5517958526603765,-0.0008999200512227468,0.0023500752697307448,-0.0014333481981412266,0.0028960657674002304
51,0.9754313716969044,0.8545469912718936,0.5386147620481694,0.976354493765815,0.852108021949363,0.5401167701728806,-0.0009231220689105424,0.0024389693225306264,-0.0015020081247112405,0.003009444154167636
52,0.9928150242661977,0.8649345617177062,0.526430638960746,0.9937602756874735,0.8624042272433384,0.5280026320686902,-0.0009452514212757723,0.0025303344743677902,-0.0015719931079442029,0.0031252608103999996
53,1.0101005355904502,0.8749797303352189,0.513795754764175,1.0110666824096939,0.8723554823449863,0.5154391168758242,-0.000966146819243674,0.002624247990232642,-0.0016433621116491715,0.0032435715223467407
54,1.027286349841686,0.8846785913809408,0.500695380821408,1.0282719833062262,0.8819578068849474,0.5024115637945514,-0.0009856334645401699,0.0027207844959934446,-0.0017161829731434652,0.0033644354054383784
55,1.0443709356951445,0.8940273749597256,0.48711447779312217,1.0453744578613184,0.8912073600614354,0.4889050114318624,-0.0010035221661739424,0.002820014898290202,-0.0017905336387402104,0.003487915061471738
56,1.0613527873627424,0.9030224473167228,0.473037742185995,1.0623723958417668,0.900100442176505,0.47490424573891254,-0.001019608479024381,0.002922005140217787,-0.0018665035529175644,0.0036140767843270117
57,1.0782304255863413,0.9116603108942641,0.45844966315844154,1.0792640974679386,0.9086334961158833,0.46039385836355007,-0.001033671881597309,0.0030268147783808486,-0.0019441952051085232,0.0037429908171135815
58,1.095002398569521,0.9199376041386985,0.4433345908738718,1.0960478735837471,0.916803108771767,0.44535831670784964,-0.0010454750142261382,0.0031344953669315556,-0.002023725833977863,0.003874731663198876
59,1.111667282821874,0.9278511010428132,0.42767681775981253,1.1127220458255676,0.9246060124080204,0.4297820470431599,-0.0010547630036934486,0.003245088634792781,-0.0021052292833473873,0.004009378452713719
60,1.128223683884688,0.9353977104108508,0.4114606740788807,1.1292849467900707,0.9320390859672264,0.4136495320752246,-0.001061262905382776,0.0033586244436244472,-0.0021888579963438848,0.004147015364790885
61,1.1446702369012935,0.9425744748354151,0.39467063923597373,1.1457349202009626,0.9390993563190677,0.39694542436046354,-0.0010646832996690225,0.0034751185163474085,-0.0022747851244898087,0.004287732103788067
62,1.16100560698942,0.9493785693789646,0.3772914702248282,1.1620703210746102,0.945783999449539,0.37965467694079774,-0.0010647140851902659,0.0035945699294256395,-0.002363206715969568,0.004431624424873713
63,1.177228489366721,0.9558072999573409,0.35930834854422805,1.178289515884539,0.9520903415905158,0.36176269247614223,-0.0010610265178179201,0.0037169583668251738,-0.0024543439319141824,0.004578794700393156
64,1.1933376091744523,0.9618581014291043,0.3407070467758824,1.1943908827247842,0.958015860289225,0.34325549199681543,-0.0010532735503319124,0.003842241139879299,-0.0025484452209330044,0.004729352513072591
65,1.2093317209383212,0.9675285354025845,0.32147411579717844,1.210372811472079,0.963558185417193,0.32411990415739245,-0.0010410905337578935,0.003970349985391586,-0.0026457883602140075,0.00488341525502626
66,1.225209607600234,0.9728162877827259,0.30159709328655543,1.2262337039468676,0.9687151001182652,0.30434377553294595,-0.001024096346633696,0.004101187664460659,-0.0027466822463905194,0.00504110870235404
67,1.2409700790504647,0.9777191660921762,0.2810647337508718,1.2419719740731194,0.9734845416953194,0.283916202042244,-0.0010018950226546863,0.004234624396856845,-0.0028514682913721723,0.00520256752340384
68,1.256611970087299,0.9822350966157434,0.25986725974752994,1.2575860480369372,0.9778646024353163,0.2628277809958861,-0.000974077949638108,0.00437049418042712,-0.0029605212483561627,0.005367935664208992
69,1.272134137731181,0.9863621214343004,0.23799663327650913,1.273074364443936,0.9818535303723597,0.24107088253894532,-0.0009402267127549546,0.004508591061940681,-0.003074249262436185,0.005537366536791547
70,1.287535457823629,0.9900983954332759,0.215446845470546,1.2884353744753823,0.9854497299884603,0.2186399383813267,-0.000899916651753152,0.0046486654448156806,-0.0031930929107807093,0.0057110229149254866
71,1.302814820848599,0.9934421833916146,0.19221422171419741,1.3036675420430732,0.9886517628517197,0.1955317446860359,-0.0008527211944742152,0.0047904205398948685,-0.003317522971838488,0.005889076417676056
72,1.3179711269264958,0.9963918572788502,0.16829773818287208,1.3187693439429462,0.9914583481916864,0.171745774827978,-0.0007982170164504421,0.004933509087163723,-0.0034480366451059286,0.006071706434312468
73,1.3330032799495621,0.9989458939097068,0.1436993445323096,1.3337392700073958,0.9938683634116449,0.1472844964692778,-0.0007359900578336465,0.005077530498061922,-0.003585151936968206,0.00625909831646107
74,1.3479101808526555,1.0011028731260425,0.11842428612427092,1.34857582325629,0.99588084453764,0.12215368606333432,-0.0006656424036346476,0.005222028588402483,-0.0037293999390634047,0.006451440637027939
75,1.362690720045955,1.0028614766932458,0.09248141780026232,1.3632775200466682,0.9974949866040543,0.09636273255922409,-0.0005868000007132057,0.0053664900891914336,-0.0038813147589617653,0.006648921294192113
76,1.3773437690759711,1.0042204881102808,0.0658834998862635,1.3778428902211026,0.998710143975583,0.06992492081022447,-0.0004991211451315092,0.005510344134697753,-0.004041420923960967,0.006851722227655236
77,1.39186817162785,1.0051787935370926,0.038647465921116404,1.3922704772547134,0.9995258306054791,0.04285768409321477,-0.0004023056268633862,0.005652962931613548,-0.004210218172098365,0.007060012519838055
78,1.4062627340341078,1.0057353840375316,0.010794650659517527,1.4065588384008205,0.9999417202299663,0.015182814332306817,-0.0002961043667126795,0.005793663807565297,-0.00438816367278929,0.007273939684260925
79,1.420526215510456,1.0058893593179337,-0.01764903367131721,1.4207065448352156,0.99995764649874,-0.013073381788394796,-0.00018032932475953167,0.005931712819193691,-0.004575651882922416,0.00749361900475641
80,1.4346573183952136,1.0056399331089805,-0.0466529849604104,1.4347121817990456,0.9995736030415051,-0.0418799925214262,-5.486340383198396e-05,0.006066330067475367,-0.0047729924389842,0.007719120889274637
81,1.448654678720958,1.0049864402901514,-0.07618187421597072,1.4485743487402851,0.998789743470524,-0.07120148751278056,8.032998067286634e-05,0.006196696819627423,-0.004980386703190162,0.007950456344983531
82,1.4625168574908072,1.0039283457917485,-0.10619569432098355,1.4622916594537918,0.9976063813191736,-0.10099779051331807,0.00022519803701537278,0.006321964472574937,-0.00519790380766548,0.00818756086646802
83,1.476242333061853,1.002465255230345,-0.13664990289685278,1.4758627422199255,0.9960239899165367,-0.13122444564051788,0.0003795908419275129,0.0064412653138082865,-0.005425457256334892,0.008430277248730432
84,1.4898294950496493,1.0005969271424606,-0.16749566489552184,1.4892862399417186,0.994043202198076,-0.16183288156991452,0.0005432551079307402,0.006553724944384665,-0.0056627833256073234,0.008678338075445031
85,1.5032766401557147,0.9983232865829957,-0.19868019711975457,1.5025608102805854,0.9916648104524687,-0.19277077449320934,0.0007158298751293035,0.006658476130527058,-0.00590942262654523,0.008931348866215615
86,1.5165819702815249,0.99564443975579,-0.23014721290239784,1.515685125790554,0.9888897660047016,-0.22398250667469152,0.0008968444909709383,0.0067546737510884025,-0.006164706227706318,0.009188773062740675
87,1.5297435932260908,0.9925606892512568,-0.2618374608659305,1.5286578740510102,0.9857191788355535,-0.25540971319732503,0.0010857191750806017,0.006841510415703356,-0.006427747668605488,0.009449920157682735
88,1.5427595261711249,0.9890725493886395,-0.2936893472996311,1.5414777577979386,0.9821543171376185,-0.28699190529311164,0.0012817683731862761,0.006918232251021061,-0.0066974420065194495,0.0097139382884729
89,1.5556277020418978,0.9851807611061211,-0.32563962753774456,1.5541434950536477,0.9781966068080447,-0.31866715480424207,0.0014842069882501363,0.006984154298076417,-0.006972472733502488,0.009979812506392367
90,1.5683459786998155,0.9808863058176512,-0.35762414811257043,1.5666538192549668,0.9738476308781951,-0.35037282112276996,0.0016921594448486843,0.007038674939456091,-0.007251326989800466,0.010246369679214513
91,1.580912150783449,0.9761904176656531,-0.38957861868285226,1.579007479379901,0.9691091288804564,-0.38204629967072634,0.0019046714035479972,0.007081288785196649,-0.007532319012125921,0.010512290602684028
92,1.5933239638786234,0.971094593645512,-0.4214393910354905,1.591203240072732,0.9639829961524481,-0.41362576980480886,0.0021207238058913447,0.0071115974930638925,-0.007813621230681633,0.010776129411842902
93,1.6055791305760767,0.9656006011593099,-0.45314422197815535,1.6032398817675544,0.9584712830789142,-0.44505092006243957,0.0023392488085223206,0.007129318080395741,-0.008093301915715778,0.011036339845191404
94,1.6176753478771144,0.9597104826676053,-0.484632997729056,1.6151162008102287,0.9525761942715953,-0.47626362990645194,0.0025591470668857585,0.007134288396009936,-0.008369367822604057,0.01129130738123058
95,1.6296103153416412,0.9534265572411481,-0.5158483994052857,1.6268310095787475,0.9463000876874145,-0.5072085894658251,0.002779305762893758,0.007126469553733639,-0.008639809939460563,0.011539385798817392
96,1.6413817533439896,0.9467514189591133,-0.5467364922475859,1.6383831366019965,0.9396454736853249,-0.5378338420104227,0.0029986167419930876,0.007105945273788383,-0.00890265023716319,0.011778936363046473
97,1.6529874208116646,0.939687932245591,-0.5772472250491781,1.6497714266769001,0.9326150140222006,-0.5680912377722593,0.003215994134764477,0.007072918223390401,-0.009155987276918798,0.012008367644468021
98,1.6644251318684524,0.9322392243708425,-0.6073348305781002,1.660994740983941,0.9252115207881683,-0.5979367919324826,0.0034303908845114695,0.0070277035826742384,-0.009398038645617612,0.012226173957988404
99,1.6756927708810592,0.9244086754587909,-0.6369581222751778,1.672051957201041,0.9174379552818098,-0.6273309438278124,0.003640813680018118,0.006970720176981082,-0.009627178447365381,0.012430970553251052
100,1.6867883055098851,0.9161999064303269,-0.6660806868659759,1.682941969615793,0.9092974268256818,-0.6562387184161583,0.003846335894092112,0.006902479604645073,-0.00984196844981755,0.012621523975729979
101,1.69770979748059,0.9076167653691364,-0.6946709764795702,1.6936636892360304,0.9007931915226274,-0.6846297945536847,0.004046108244559532,0.006823573846509001,-0.010041181925885545,0.01279677640791558
102,1.708455410914294,0.8986633128218159,-0.7227023072169553,1.704216043898726,0.8919286509533796,-0.7124784875155752,0.004239367015568041,0.006734661868436298,-0.010223819701380088,0.012955863246468134
103,1.7190234181717883,0.8893438065387701,-0.7501527737274847,1.7145979783772067,0.8827073508159741,-0.7397636553519776,0.004425439794581543,0.006636455722796031,-0.010389118375507045,0.013098123627313808
104,1.7294122032735946,0.8796626861307716,-0.7770050911769237,1.7248084544866769,0.8731329795075166,-0.7664685400880272,0.004603748786917716,0.006529706623255027,-0.010536551088896506,0.013223104035276781
105,1.7396202630476714,0.8696245580636587,-0.8032463770362992,1.734846451188034,0.8632093666488738,-0.7925805554887629,0.0047738118596374335,0.00641519141478486,-0.010665821547536258,0.01333055549643124
106,1.7496462062266842,0.8592341813467744,-0.8288678854515251,1.7447109646899726,0.8529404815528762,-0.8180910331956268,0.004935241536711654,0.006293699793898266,-0.010776852255898306,0.013420425129885397
107,1.7594887507657724,0.8484964541957966,-0.8538647066728424,1.7544010085493633,0.8423304316366457,-0.8429949386081619,0.0050877422164090635,0.0061660225591508855,-0.01086976806468054,0.013492843022896902
108,1.769146719680193,0.8374164018734379,-0.8782354432554431,1.763915613769895,0.8313834607786832,-0.8672905670531275,0.005231105910298073,0.006032941094754718,-0.010944876202315656,0.013548105490493912
109,1.7786190357120069,0.8259991658370535,-0.9019818736205693,1.7732538288989745,0.8201039476213741,-0.8909792296744973,0.005365206813032319,0.005895218215679399,-0.011002643946071977,0.013586655797550806
110,1.7879047151289431,0.8142499942542482,-0.9251086122174091,1.7824147201228708,0.8084964038195901,-0.9140649372038554,0.005489995006072279,0.005753590434658062,-0.011043675013553744,0.013609063371939989
111,1.7970028609401054,0.8021742338887232,-0.9476227740642907,1.7913973713600952,0.7965654722360865,-0.9365540884288057,0.00560548958001017,0.005608761652636685,-0.01106868563548502,0.013616002438486959
112,1.805912655785687,0.789777323310234,-0.969533649968401,1.8002008843530102,0.7843159250844199,-0.9584551688454672,0.005711771432676871,0.00546139822581404,-0.011078481122933748,0.013608230872206266
113,1.8146333547246845,0.7770647873451118,-0.9908523973008669,1.808824378757652,0.7717526620201257,-0.9797784637196413,0.005808975967032559,0.005312125324986039,-0.011073933581225659,0.013586569920893105
114,1.8231642781085833,0.7640422326569656,-1.0115917498919926,1.8172669922317666,0.7588807081809217,-1.0005357886303914,0.005897285876816705,0.005161524476043899,-0.011055961261601244,0.013551885294959124
115,1.8315048046925857,0.7507153443300161,-1.0317657494440502,1.8255278805210422,0.7457052121767199,-1.0207402395545024,0.005976924171543496,0.005010132153296154,-0.011025509889547758,0.013505069976508388
116,1.8396543651009718,0.7370898833187571,-1.0513894998542064,1.8336062175435337,0.7322314440302513,-1.0404059636820342,0.006048147557438099,0.0048584392885058225,-0.010983536172172181,0.013447028967101102
117,1.8476124357309909,0.7231716846258375,-1.0704789450028345,1.8415011954722713,0.7184647930691263,-1.0595479514326192,0.0061112402587195636,0.0047068915567112235,-0.01093099357021532,0.013378666079192006
118,1.855378533151092,0.7089666560737244,-1.0890506698876041,1.8492120248160406,0.7044107657701763,-1.078181849563061,0.0061665083350512795,0.0045558903035481935,-0.01086882032454306,0.013300872781566692
119,1.8629522090247743,0.6944807775434437,-1.1071217244596263,1.8567379344983332,0.6900749835569364,-1.0963237948070759,0.006214274526441077,0.0044057939865073115,-0.010797929652550442,0.01321451903487019
120,1.8703330455709768,0.67972010056421,-1.1247094691285777,1.8640781719344526,0.675463180551151,-1.1139902671533426,0.006254873636524216,0.004256920013058996,-0.010719201975235126,0.013120445998225538
121,1.8775206515556044,0.6646907481499829,-1.1418314406310626,1.871232003106772,0.6605812012792008,-1.1311979616323242,0.006288648448832479,0.0041095468707820215,-0.010633478998738344,0.013019460450140278
122,1.8845146587962267,0.6493989147920037,-1.1585052367819542,1.8781987126381352,0.6454349983343708,-1.1479636773296862,0.006315946158091501,0.003963916457632943,-0.010541559452267979,0.012912330743932502
123,1.8913147191527564,0.6338508665294879,-1.1747484185341366,1.884977603863395,0.6300306299958922,-1.1643042222593292,0.006337115289361428,0.0038202365335956445,-0.010444196274807416,0.012799784107162837
124,1.8979205019705987,0.6180529410333307,-1.1905784277413876,1.891567998899078,0.6143742578057116,-1.1802363326980676,0.006352503071520799,0.003678683227619106,-0.010342095043319954,0.012682505093549559
125,1.904331691938871,0.602011547649579,-1.2060125190373625,1.8979692387111724,0.5984721441039565,-1.195776605594647,0.006362453227698683,0.0035394035456224326,-0.01023591344271546,0.01256113500206813
126,1.910547987324388,0.5857331673602616,-1.2210677042980536,1.9041806831810315,0.5823306495240819,-1.2109414427074818,0.006367304143356511,0.0034025178361797304,-0.010126261590571728,0.012436272089344719
127,1.916569098541763,0.569224352628858,-1.2357607082350042,1.9102017111693845,0.5659562304487028,-1.2257470051893269,0.006367387372378408,0.003268122180155153,-0.01001370304567728,0.01230847241624047
128,1.922394747020832,0.5524917271061375,-1.2501079337631935,1.9160317205784498,0.5493554364271267,-1.240209177415738,0.00636302644238218,0.003136290679010778,-0.009898756347455517,0.012178251186274473
129,1.9280246643343306,0.5355419851793622,-1.2641254358938312,1.9216701284121454,0.532534907555621,-1.2543435389418105,0.006354535922185267,0.0030070776237411945,-0.009781896952020697,0.012046084451036351
130,1.9334585915510738,0.5183818913539491,-1.2778289030128882,1.927116370834386,0.5155013718214642,-1.2681653435637457,0.006342220716687885,0.0028805195324849153,-0.009663559449142545,0.011912411075148652
131,1.9386962787825912,0.5010182794617353,-1.291233644516893,1.932369903225468,0.4982616424118385,-1.2816895045547843,0.006326375557123232,0.0027566370498967596,-0.009544139962108789,0.011777634869996256
132,1.9437374848940714,0.4834580516940774,-1.3043545838853197,1.9374302002365305,0.4808226149886482,-1.2949305852362991,0.006307284657540935,0.002635436705429206,-0.009423998649020549,0.011642126821002937
133,1.948581977353421,0.4657081774612533,-1.31720625637167,1.9422967558420892,0.4631912649303451,-1.3079027941325967,0.006285221511331818,0.0025169125309081886,-0.009303462239073301,0.01150622734733734
134,1.9532295321951694,0.4477756920821379,-1.329802810591719,1.9469690833906388,0.44537464454187115,-1.320619984040907,0.006260448804530583,0.0024010475402667653,-0.00918282655081204,0.011370248545527402
135,1.9576799340787385,0.42966769530999843,-1.3421580133765292,1.9514467156533182,0.4273798802338298,-1.333095654425449,0.00623321842542035,0.0022878150761686533,-0.009062358951080096,0.01123447637942979
136,1.9619329764232327,0.41139134970159985,-1.3542852573393829,1.9557292048706325,0.40921416967201735,-1.3453429566157942,0.006203771552600212,0.002177180029582504,-0.008942300723588703,0.01109917278850814
137,1.9659884616033227,0.39295387883771904,-1.3661975706796354,1.9598161227972284,0.3908847788984522,-1.357374701355028,0.006172338806094357,0.0020690999392668497,-0.008822869324607518,0.010964577694329715
138,1.9698462011930093,0.37436256540372026,-1.3779076288128689,1.9637070607447196,0.3723990394250553,-1.3692033683023233,0.0061391404482897816,0.0019635259786649484,-0.008704260510545625,0.010830910891894726
139,1.973506016246031,0.3556247491391133,-1.3894277674759314,1.9674016296225532,0.3537643453011427,-1.3808411171478467,0.006104386623477787,0.0018604038379705923,-0.0085866503280847,0.010698373817829853
140,1.9769677376034382,0.3367478246650644,-1.4007699970079501,1.9708994599769205,0.3349881501559047,-1.3922998000455875,0.006068277626517737,0.0017596745091597032,-0.00847019696236262,0.010567151191872818
141,1.9802312062204068,0.31773923919870645,-1.4119460175546814,1.9742002020277007,0.3160779642170538,-1.4035909751121578,0.00603100419270608,0.0016612749816526384,-0.008355042442523608,0.01043741253153645
142,1.9832962735056985,0.29860649016284757,-1.4229672349841544,1.9773035257034395,0.29704135130683235,-1.414725920777289,0.005992747802259002,0.0015651388560152246,-0.008241314206865358,0.010309313542441589
143,1.9861628016683435,0.27935712269933827,-1.4338447773370109,1.9802091206743555,0.2778859258165868,-1.4257156508048823,0.005953680993987964,0.001471196882751491,-0.008129126532128605,0.010182997388851107
144,1.9888306640671027,0.2599987270939592,-1.4445895116657355,1.9829166963833729,0.2586193496611108,-1.4365709298327127,0.0059139676837298705,0.0013793774328484387,-0.008018581833022731,0.01005859585028323
