timestep,v,omega,controller,solve_time_ms
86,0.6759027957279294,-1.5845123981766331,LQR,
87,0.6737611411524249,-1.5925943216850291,LQR,
88,0.6721903864923429,-1.597514011905672,LQR,
89,0.6711872081841266,-1.5992260287412934,LQR,
90,0.67074593992727,-1.5977235285140925,LQR,
91,0.6708586415068987,-1.5930386176319113,LQR,
92,0.6715151975584958,-1.5852415471332415,LQR,
93,0.6727034429082466,-1.574438787545032,LQR,
94,0.6744093103312528,-1.5607700838114835,LQR,
95,0.6766169960313961,-1.5444046421150117,LQR,
96,0.6793091378789893,-1.5255366400796133,LQR,
97,0.6824670014401945,-1.5043802764461054,LQR,
98,0.6860706690685159,-1.4811645848538766,LQR,
99,0.6900992277602982,-1.4561282295399043,LQR,
100,0.6945309520504908,-1.429514480679716,LQR,
101,0.6993434788852355,-1.4015665368692538,LQR,
102,0.7045139721009526,-1.3725233255264682,LQR,
103,0.7100192748187844,-1.3426158724719537,LQR,
104,0.7158360486921681,-1.3120642929687705,LQR,
105,0.7219408994986455,-1.2810754207612955,LQR,
106,0.728310489030576,-1.2498410610658675,LQR,
107,0.7349216336081731,-1.2185368291300358,LQR,
108,0.7417513898151294,-1.187321518256309,LQR,
109,0.7487771282503124,-1.1563369298419968,LQR,
110,0.755976596209751,-1.1257080923440808,LQR,
111,0.7633279702745949,-1.095543795205514,LQR,
112,0.7708098997955899,-1.0659373666232963,LQR,
113,0.7784015422449203,-1.0369676295562855,LQR,
114,0.7860825913627553,-1.0086999776028804,LQR,
115,0.7938332989665919,-0.9811875205078036,LQR,
116,0.8016344912239651,-0.9544722574314015,LQR,
117,0.8094675801180171,-0.928586244238484,LQR,
118,0.8173145707645996,-0.9035527286011139,LQR,
119,0.8251580651715122,-0.879387233447573,LQR,
120,0.8329812629664745,-0.8560985751242381,LQR,
121,0.8407679595614942,-0.8336898075445822,LQR,
122,0.8485025421676269,-0.8121590876091225,LQR,
123,0.8561699840257063,-0.7915004603625451,LQR,
124,0.8637558371749967,-0.771704564798745,LQR,
125,0.8712462240429465,-0.7527592630345505,LQR,
126,0.8786278281044374,-0.7346501968475354,LQR,
127,0.8858878838279626,-0.7173612764094691,LQR,
128,0.8930141660986023,-0.7008751065318818,LQR,
129,0.8999949792830028,-0.6851733559528543,LQR,
130,0.9068191460796239,-0.6702370752002422,LQR,
131,0.9134759962780197,-0.6560469684213289,LQR,
132,0.9199553555333118,-0.6425836243175168,LQR,
133,0.9262475342467145,-0.6298277110024493,LQR,
134,0.9323433166289794,-0.6177601392405117,LQR,
135,0.938233950011525,-0.6063621981426806,LQR,
136,0.9439111344591489,-0.595615667012627,LQR,
137,0.949367012728769,-0.5855029066616678,LQR,
138,0.9545941606102719,-0.5760069331531252,LQR,
139,0.9595855776782946,-0.5671114766009399,LQR,
140,0.9643346784775692,-0.5588010273365615,LQR,
141,0.9688352841589297,-0.5510608714736539,LQR,
142,0.9730816145787166,-0.5438771176428168,LQR,
143,0.9770682808702175,-0.5372367164362322,LQR,
144,0.9807902784929087,-0.5311274738960853,LQR,
145,0.9842429807623589,-0.5255380601966174,LQR,
146,0.9874221328618323,-0.520458014507673,LQR,
147,0.990323846334964,-0.5158777468842886,LQR,
148,0.9929445940577409,-0.5117885379020427,LQR,
149,0.9952812056872747,-0.5081825366476322,LQR,
150,0.9973308635843882,-0.5050527575787829,LQR,
151,0.9990910992069332,-0.5023930766832532,LQR,
152,1.0005597899708834,-0.5001982272933997,LQR,
153,1.0017351565765777,-0.4984637958480309,LQR,
154,1.0026157607980815,-0.497186217836284,LQR,
155,1.0032005037343452,-0.4963627741077987,LQR,
156,1.003488624521737,-0.4959915876876097,LQR,
157,1.0034796995085267,-0.4960716211925095,LQR,
158,1.0031736418930404,-0.49660267490700083,LQR,
159,1.0025707018283927,-0.49758538554035936,LQR,
160,1.001671466998019,-0.49902122565078955,LQR,
161,1.0004768636675436,-0.5009125036869704,LQR,
162,0.9989881582199049,-0.5032623645613976,LQR,
163,0.9972069591820616,-0.5060747906320465,LQR,
164,0.995135219752962,-0.5093546029289486,LQR,
165,0.9927752408438678,-0.5131074624182653,LQR,
166,0.9901296746433991,-0.5173398710485683,LQR,
167,0.9872015287208901,-0.5220591722708747,LQR,
168,0.9839941706828244,-0.5272735506638475,LQR,
169,0.9805113333979696,-0.5329920302284578,LQR,
170,0.9767571208077563,-0.5392244708400619,LQR,
171,0.9727360143387795,-0.5459815622597164,LQR,
172,0.9684528799345649,-0.5532748150091067,LQR,
173,0.9639129757235502,-0.5611165473030637,LQR,
174,0.9591219603394828,-0.5695198671090771,LQR,
175,0.9540859019091363,-0.5784986482629569,LQR,
176,0.9488112877202356,-0.5880674994129151,LQR,
177,0.9433050345795865,-0.5982417243886134,LQR,
178,0.9375744998674731,-0.6090372723967815,LQR,
179,0.9316274932892363,-0.6204706762296357,LQR,
180,0.9254722893183311,-0.6325589764367346,LQR,
181,0.9191176403168211,-0.6453196291547062,LQR,
182,0.9125727903089971,-0.6587703950138724,LQR,
183,0.9058474893710998,-0.6729292062491421,LQR,
184,0.8989520085848652,-0.6878140088382948,LQR,
185,0.8918971554841575,-0.7034425761799147,LQR,
186,0.8846942899021056,-0.7198322905151273,LQR,
187,0.8773553401002315,-0.7369998880039121,LQR,
188,0.8698928190308023,-0.7549611631045011,LQR,
189,0.8623198405484518,-0.7737306276946272,LQR,
190,0.8546501353464827,-0.7933211202433934,LQR,
191,0.8468980663469674,-0.813743360326945,LQR,
192,0.8390786432212712,-0.8350054439213729,LQR,
193,0.8312075356588711,-0.8571122752538488,LQR,
194,0.8233010849371548,-0.8800649316075078,LQR,
195,0.8153763132738996,-0.9038599584260147,LQR,
196,0.8074509303673479,-0.928488593428018,LQR,
197,0.7995433364479495,-0.9539359203035678,LQR,
198,0.7916726210822717,-0.9801799550108952,LQR,
199,0.7838585568856786,-1.007190670808139,LQR,
200,0.7761215872196041,-1.0349289720142891,LQR,
201,0.7684828068756145,-1.063345631151634,LQR,
202,0.7609639346875515,-1.0923802095957476,LQR,
203,0.7535872769711817,-1.1219599881132276,LQR,
204,0.746375680675327,-1.1519989405972406,LQR,
205,0.7393524751489214,-1.182396791711584,LQR,
206,0.7325414014927114,-1.213038206706539,LQR,
207,0.7259665285833975,-1.2437921689169082,LQR,
208,0.7196521550405531,-1.2745116067887574,LQR,
209,0.713622696659986,-1.3050333369561122,LQR,
210,0.7079025591686305,-1.3351783920204652,LQR,
211,0.7025159965651815,-1.3647528003119123,LQR,
212,0.6974869557966562,-1.3935488790654595,LQR,
213,0.6928389090722189,-1.4213470912572537,LQR,
214,0.6885946757167333,-1.447918499187677,LQR,
215,0.6847762360908154,-1.473027824530015,LQR,
216,0.6814045407202461,-1.4964370953051822,LQR,
217,0.678499318344003,-1.5179098260973605,LQR,
218,0.6760788870645329,-1.5372156405656163,LQR,
219,0.6741599731189513,-1.554135207453894,LQR,
220,0.6727575419459302,-1.5684653260201442,LQR,
221,0.6718846461645116,-1.5800239676317238,LQR,
222,0.6715522947899728,-1.5886550607518386,LQR,
223,0.6717693474832308,-1.594232799765545,LQR,
224,0.6725424368831708,-1.5966652662317526,LQR,
225,0.6738759211410986,-1.5958971750280013,LQR,
226,0.6757718677198707,-1.5919115966895772,LQR,
227,0.6782300684037417,-1.5847305585662248,LQR,
228,0.6812480843643008,-1.5744144872779975,LQR,
229,0.6848213191146261,-1.561060518325371,LQR,
230,0.6889431163230351,-1.5447997601219765,LQR,
231,0.6936048787964809,-1.5257936539078238,LQR,
232,0.6987962045117156,-1.5042296135790918,LQR,
233,0.7045050353759165,-1.4803161574262396,LQR,
234,0.7107178144258864,-1.4542777557505675,LQR,
235,0.7174196473972416,-1.426349614672926,LQR,
236,0.7245944649704898,-1.3967725989883284,LQR,
237,0.7322251824858541,-1.365788468598781,LQR,
238,0.7402938544635163,-1.3336355674470013,LQR,
239,0.7487818218308113,-1.3005450646920584,LQR,
240,0.7576698503050703,-1.2667378085565335,LQR,
241,0.7669382588852333,-1.2324218166847,LQR,
242,0.7765670378478023,-1.197790395067312,LQR,
243,0.7865359560157722,-1.163020851879387,LQR,
244,0.7968246573683279,-1.1282737534553668,LQR,
245,0.8074127472901129,-1.093692656964632,LQR,
246,0.8182798689257738,-1.0594042475598484,LQR,
247,0.829405770219481,-1.0255188059568614,LQR,
248,0.8407703622876571,-0.9921309345344751,LQR,
249,0.8523537698073407,-0.9593204750604933,LQR,
250,0.8641363741092153,-0.9271535580765953,LQR,
251,0.8760988496525742,-0.8956837319603573,LQR,
252,0.8882221945332877,-0.8649531280384045,LQR,
253,0.9004877556421714,-0.8349936263249257,LQR,
254,0.9128772490516402,-0.8058279941339629,LQR,
255,0.9253727761676017,-0.7774709767269602,LQR,
256,0.9379568361411503,-0.7499303251830113,LQR,
257,0.9506123349942108,-0.7232077517784243,LQR,
258,0.963322591873314,-0.6972998073552877,LQR,
259,0.9760713428085104,-0.6721986785083036,LQR,
260,0.9888427423192921,-0.6478929050119449,LQR,
261,1.0016213631761024,-0.6243680198459545,LQR,
262,1.0143921945958394,-0.601607115557423,LQR,
263,1.027140639120907,-0.5795913416194884,LQR,
264,1.0398525084055137,-0.5583003380007934,LQR,
265,1.0525140181080885,-0.5377126104249219,LQR,
266,1.065111782066942,-0.5178058528448017,LQR,
267,1.0776328059150015,-0.4985572225399884,LQR,
268,1.0900644802713326,-0.47994357301372637,LQR,
269,1.1023945736291652,-0.4619416495588154,LQR,
270,1.1146112250451643,-0.444528252006981,LQR,
271,1.1267029367196362,-0.4276803687984534,LQR,
272,1.1386585665452245,-0.4113752861250817,LQR,
273,1.1504673206891818,-0.39559067552280996,LQR,
274,1.1621187462647395,-0.3803046629274644,LQR,
275,1.1736027241367977,-0.36549588186687665,LQR,
276,1.1849094618998612,-0.35114351314570863,LQR,
277,1.1960294870578012,-0.3372273130898674,LQR,
278,1.2069536404295331,-0.32372763215370304,LQR,
279,1.2176730697981328,-0.31062542545659544,LQR,
280,1.2281792238168325,-0.2979022566034064,LQR,
281,1.2384638461803827,-0.2855402959560559,LQR,
282,1.248518970067157,-0.2735223143569107,LQR,
283,1.258336912853991,-0.2618316731593665,LQR,
284,1.2679102711031303,-0.25045231129307777,LQR,
285,1.2772319158188978,-0.2393687299807829,LQR,
286,1.286294987969074,-0.2285659756268151,LQR,
287,1.2950928942656106,-0.21802962131404935,LQR,
288,1.3036193031970424,-0.20774574727442846,LQR,
289,1.3118681413051263,-0.1977009206358615,LQR,
290,1.3198335896965696,-0.18788217469600757,LQR,
291,1.327510080781211,-0.17827698792735158,LQR,
292,1.3348922952267641,-0.16887326287997093,LQR,
293,1.341975159121041,-0.1596593051151628,LQR,
294,1.3487538413315918,-0.15062380227529262,LQR,
295,1.355223751053687,-0.14175580337194305,LQR,
296,1.3613805355368391,-0.13304469835412766,LQR,
297,1.3672200779811985,-0.12448019800189977,LQR,
298,1.3727384955944955,-0.11605231417648959,LQR,
299,1.3779321378015335,-0.10775134044650689,LQR,
300,1.3827975845976321,-0.09956783309989817,LQR,
301,1.3873316450388011,-0.0914925925431726,LQR,
302,1.3915313558609028,-0.08351664508279719,LQR,
303,1.395393980221473,-0.07563122507795716,LQR,
304,1.3989170065573937,-0.06782775744955614,LQR,
305,1.4020981475530467,-0.06009784052640764,LQR,
306,1.4049353392131039,-0.05243322920656993,LQR,
307,1.4074267400355611,-0.04482581840941703,LQR,
308,1.4095707302802385,-0.03726762679219011,LQR,
309,1.4113659113291814,-0.029750780702883797,LQR,
310,1.41281110513547,-0.022267498340430743,LQR,
311,1.413905353757502,-0.014810074092077755,LQR,
312,1.4146479189767789,-0.007370863017141516,LQR,
313,1.4150382819967449,5.773455409562901e-05,LQR,
314,1.4150761432220003,0.007483288337854622,LQR,
315,1.4147614221165035,0.014913353362787922,LQR,
316,1.41409425714097,0.02235548521577418,LQR,
317,1.4130750057691783,0.029817255299498028,LQR,
318,1.4117042445844283,0.03730626613324772,LQR,
319,1.409982769456911,0.044830166727957324,LQR,
320,1.4079115958042987,0.05239666806607414,LQR,
321,1.405491958937407,0.060013558716045634,LQR,
322,1.4027253144943226,0.06768872061035769,LQR,
323,1.399613338965982,0.07543014501496366,LQR,
324,1.3961579303177414,0.08324594871638531,LQR,
325,1.392361208711094,0.09114439045122907,LQR,
326,1.388225517331263,0.09913388760062058,LQR,
327,1.3837534233260838,0.1072230331694579,LQR,
328,1.3789477188631534,0.11542061306745945,LQR,
329,1.3738114223119644,0.12373562370520104,LQR,
330,1.3683477795593368,0.13217728991363326,LQR,
331,1.3625602654662352,0.1407550831906897,LQR,
332,1.3564525854757048,0.14947874027188612,LQR,
333,1.3500286773814745,0.15835828201449414,LQR,
334,1.3432927132683072,0.16740403257577188,LQR,
335,1.336249101635403,0.1766266388553101,LQR,
336,1.3289024897150854,0.18603709015927844,LQR,
337,1.3212577660001201,0.1956467380294643,LQR,
338,1.3133200629929103,0.20546731616311587,LQR,
339,1.3050947601917144,0.215510960329583,LQR,
340,1.2965874873286756,0.22579022816625133,LQR,
341,1.2878041278761028,0.23631811870938835,LQR,
342,1.278750822837248,0.24710809148331767,LQR,
343,1.2694339748392274,0.25817408493531924,LQR,
344,1.2598602525454448,0.26953053396081766,LQR,
345,1.2500365954060504,0.281192386214358,LQR,
346,1.2399702187643584,0.2931751168456545,LQR,
347,1.2296686193380888,0.30549474123488424,LQR,
348,1.219139581093159,0.31816782522699016,LQR,
349,1.2083911815281614,0.331211492279631,LQR,
350,1.197431798385909,0.34464342684263316,LQR,
351,1.1862701168079581,0.35848187317633406,LQR,
352,1.1749151369453474,0.3727456286911757,LQR,
353,1.1633761820370503,0.38745403075091656,LQR,
354,1.1516629069635982,0.4026269357225892,LQR,
355,1.1397853072797963,0.41828468888076303,LQR,
356,1.1277537287244754,0.43444808357637893,LQR,
357,1.115578877199239,0.45113830786437853,LQR,
358,1.103271829199387,0.46837687654686677,LQR,
359,1.0908440426707784,0.48618554633035643,LQR,
360,1.0783073682541169,0.504586211519783,LQR,
361,1.0656740608638058,0.5236007773781691,LQR,
362,1.0529567915317568,0.5432510079757354,LQR,
363,1.0401686594256654,0.5635583450407557,LQR,
364,1.0273232039285063,0.5845436940164999,LQR,
365,1.0144344166374977,0.6062271732359443,LQR,
366,1.001516753109684,0.6286278218655467,LQR,
367,0.9885851441438405,0.6517632620628127,LQR,
368,0.9756550063473729,0.6756493106674495,LQR,
369,0.9627422516888887,0.7002995357374885,LQR,
370,0.9498632956850228,0.7257247533921348,LQR,
371,0.9370350638107589,0.751932460782867,LQR,
372,0.9242749956592625,0.7789262016457468,LQR,
373,0.911601046307391,0.8067048618592142,LQR,
374,0.8990316842706746,0.8352618938207765,LQR,
375,0.8865858853549813,0.8645844703479397,LQR,
376,0.874283121636168,0.8946525712895688,LQR,
377,0.8621433447241232,0.9254380091897421,LQR,
378,0.8501869623995139,0.9569034042490024,LQR,
379,0.838434807652924,0.9890011235299556,LQR,
380,0.8269080991148898,1.0216722048732898,LQR,
381,0.8156283918461285,1.0548452922850902,LQR,
382,0.8046175174701392,1.0884356165187075,LQR,
383,0.7938975126822956,1.1223440619927405,LQR,
384,0.7834905352713064,1.1564563687351763,LQR,
385,0.7734187669486402,1.1906425252584185,LQR,
386,0.7637043025087163,1.2247564145348664,LQR,
387,0.7543690251435845,1.2586357798001688,LQR,
388,0.7454344681141356,1.2921025788744138,LQR,
389,0.736921663436451,1.324963794094628,LQR,
390,0.7288509787685202,1.3570127588303125,LQR,
391,0.7212419442682839,1.3880310500469555,LQR,
392,0.714113071815813,1.4177909788772458,LQR,
393,0.7074816696224382,1.4460586874476447,LQR,
394,0.7013636558490917,1.4725978306383756,LQR,
395,0.6957733753829132,1.497173787074415,LQR,
396,0.6907234243264767,1.5195583062651807,LQR,
397,0.6862244869931443,1.5395344610009392,LQR,
398,0.682285190232086,1.5569017390607678,LQR,
399,0.6789119796987201,1.5714810795430147,LQR,
400,0.6761090222249193,1.5831196402250838,LQR,
401,0.6738781377350042,1.591695076354516,LQR,
402,0.6722187632247677,1.5971191202751767,LQR,
403,0.6711279502208367,1.5993402760441309,LQR,
404,0.6706003959337402,1.5983454828167063,LQR,
405,0.6706285070881147,1.5941606527139942,LQR,
406,0.6712024942426275,1.5868500491110604,LQR,
407,0.6723104933765528,1.5765145347342517,LQR,
408,0.6739387106872151,1.5632887801428048,LQR,
409,0.6760715859571472,1.54733757685891,LQR,
410,0.678691969535708,1.5288514412785394,LQR,
411,0.6817813079343712,1.508041722606029,LQR,
412,0.6853198332342664,1.4851354391566376,LQR,
413,0.6892867519092318,1.4603700628884202,LQR,
414,0.6936604292235495,1.433988453863373,LQR,
415,0.6984185660168547,1.406234117491724,LQR,
416,0.7035383653823233,1.3773469214749,LQR,
417,0.7089966874320012,1.3475593700533985,LQR,
418,0.7147701909849942,1.3170934938989978,LQR,
419,0.7208354615848409,1.2861583775840066,LQR,
420,0.7271691257331556,1.2549483150565992,LQR,
421,0.7337479516132533,1.2236415581770144,LQR,
422,0.7405489368701482,1.1923996045957737,LQR,
423,0.7475493842211167,1.1613669589290843,LQR,
424,0.754726965802802,1.130671294693065,LQR,
425,0.7620597772315624,1.1004239428939784,LQR,
426,0.7695263823748177,1.0707206354949417,LQR,
427,0.7771058498165753,1.0416424371373147,LQR,
428,0.7847777819587273,1.013256805512518,LQR,
429,0.7925223376422776,0.9856187288157877,LQR,
430,0.8003202491047761,0.9587718970842718,LQR,
431,0.808152834019241,0.9327498724122084,LQR,
432,0.8160020032875954,0.9075772306843414,LQR,
433,0.8238502651924327,0.883270654343228,LQR,
434,0.8316807264452063,0.8598399616893911,LQR,
435,0.8394770906092847,0.8372890632667235,LQR,
436,0.8472236543205909,0.8156168400344784,LQR,
437,0.8549053016793756,0.7948179413363472,LQR,
438,0.8625074971414335,0.774883503232928,LQR,
439,0.870016277197897,0.7558017896681302,LQR,
440,0.8774182410969448,0.7375587602934879,LQR,
441,0.8847005408287113,0.7201385696742924,LQR,
442,0.8918508705671909,0.7035240031370978,LQR,
443,0.8988574557369247,0.6876968547693088,LQR,
444,0.9057090418508245,0.6726382531168312,LQR,
445,0.9123948832448248,0.6583289400013008,LQR,
446,0.9189047318178074,0.644749507641514,LQR,
447,0.9252288258688054,0.631880598951874,LQR,
448,0.9313578791103837,0.6197030755346871,LQR,
449,0.9372830699238995,0.6081981575042955,LQR,
450,0.9429960309119098,0.5973475388974332,LQR,
451,0.9484888387926652,0.5871334820470229,LQR,
452,0.9537540046740713,0.5775388939361721,LQR,
453,0.9587844647364225,0.5685473872092421,LQR,
454,0.9635735713472513,0.5601433282018264,LQR,
455,0.9681150846256009,0.5523118740629299,LQR,
456,0.9724031644692389,0.5450390007806083,LQR,
457,0.9764323630536202,0.5383115236868161,LQR,
458,0.9801976178087363,0.5321171118067313,LQR,
459,0.9836942448765996,0.5264442972300717,LQR,
460,0.986917933050999,0.5212824805168117,LQR,
461,0.9898647381987093,0.5166219330032902,LQR,
462,0.9925310781606721,0.5124537967475963,LQR,
463,0.9949137281302953,0.5087700827404407,LQR,
464,0.997009816506133,0.505563667909652,LQR,
465,0.998816821215928,0.5028282913608833,LQR,
466,1.000332566508619,0.5005585502219272,LQR,
467,1.0015552202119933,0.4987498953923528,LQR,
468,1.0024832914533377,0.49739862744182933,LQR,
469,1.0031156288420766,0.49650189284890023,LQR,
470,1.0034514191135562,0.49605768072555534,LQR,
471,1.0034901862345855,0.49606482013083036,LQR,
472,1.0032317909718234,0.49652297803772866,LQR,
473,1.0026764309262215,0.4974326579806204,LQR,
474,1.0018246410372527,0.4987951993744612,LQR,
475,1.0006772945624463,0.5006127774620316,LQR,
476,0.999235604538531,0.5028884038093042,LQR,
477,0.9975011257327587,0.5056259272317887,LQR,
478,0.9954757570936309,0.5088300349946902,LQR,
479,0.9931617447120776,0.5125062540868506,LQR,
480,0.9905616853048673,0.5166609523212945,LQR,
481,0.9876785302341486,0.5213013389625556,LQR,
482,0.9845155900774284,0.5264354645223093,LQR,
483,0.9810765397637196,0.5320722192988433,LQR,
484,0.977365424291836,0.5382213301610591,LQR,
485,0.9733866650481758,0.5448933549933125,LQR,
486,0.9691450667409011,0.5520996741218043,LQR,
487,0.9646458249676529,0.5598524779348678,LQR,
488,0.9598945344328966,0.5681647497874697,LQR,
489,0.9548971978302819,0.5770502431424679,LQR,
490,0.9496602354034044,0.5865234517472158,LQR,
491,0.9441904951951613,0.5965995714711647,LQR,
492,0.9384952639928883,0.6072944522384212,LQR,
493,0.9325822789705873,0.6186245382773515,LQR,
494,0.9264597400242227,0.6306067946765364,LQR,
495,0.9201363227872374,0.6432586179835472,LQR,
496,0.9136211923039455,0.656597728311066,LQR,
497,0.906924017325621,0.6706420401249233,LQR,
498,0.9000549851800743,0.6854095085860176,LQR,
499,0.8930248171469054,0.7009179480079902,LQR,
500,0.8858447842497725,0.7171848186835735,LQR,
501,0.8785267233512233,0.7342269780353362,LQR,
502,0.8710830534068976,0.7520603917780938,LQR,
503,0.8635267917008602,0.7706998005606218,LQR,
504,0.8558715698445258,0.7901583374097146,LQR,
505,0.8481316492756791,0.8104470912626777,LQR,
506,0.840321935943482,0.8315746119869953,LQR,
507,0.8324579938068173,0.8535463525964981,LQR,
508,0.8245560567097263,0.8763640449413022,LQR,
509,0.8166330381268541,0.9000250060403331,LQR,
510,0.8087065381968682,0.9245213735183364,LQR,
511,0.8007948473807653,0.9498392703856675,LQR,
512,0.7929169459990909,0.9759579017475958,LQR,
513,0.7850924988176361,1.0028485890327012,LQR,
514,0.7773418437701077,1.030473751067942,LQR,
515,0.7696859738310661,1.0587858458560324,LQR,
516,0.7621465109886622,1.087726292255102,LQR,
517,0.7547456712219063,1.1172243968963416,LQR,
518,0.7475062193664311,1.1471963185077654,LQR,
519,0.7404514127673174,1.1775441091562007,LQR,
520,0.733604932673828,1.2081548794746146,LQR,
521,0.7269908024409557,1.2389001422741928,LQR,
522,0.7206332917738364,1.2696353954698865,LQR,
523,0.714556806493727,1.3002000102417814,LQR,
524,0.7087857636220479,1.330417492954369,LQR,
525,0.7033444519764922,1.3600961886072216,LQR,
526,0.6982568789466704,1.389030488518551,LQR,
527,0.6935466046594452,1.4170025946564784,LQR,
528,0.689236565337969,1.4437848768519375,LQR,
529,0.6853488882817391,1.4691428367444994,LQR,
530,0.6819047015142011,1.4928386639435454,LQR,
531,0.6789239417227375,1.5146353364226053,LQR,
532,0.6764251646070513,1.5343011802480586,LQR,
533,0.6744253621129959,1.5516147657895656,LQR,
534,0.6729397912152776,1.5663699816371466,LQR,
535,0.6719818188908502,1.578381097061028,LQR,
536,0.6715627876706826,1.587487602566029,LQR,
537,0.6716919056667169,1.5935586091115728,LQR,
538,0.6723761642559765,1.596496592236506,LQR,
539,0.6736202856999914,1.5962402887103302,LQR,
540,0.6754267019365344,1.5927665899073291,LQR,
541,0.6777955646685717,1.5860913256643405,LQR,
542,0.6807247857672363,1.5762688911957947,LQR,
543,0.6842101059734017,1.5633907328163574,LQR,
544,0.6882451889938846,1.5475827703130174,LQR,
545,0.6928217373924117,1.529001889471245,LQR,
546,0.6979296262060173,1.507831682931392,LQR,
547,0.7035570499834366,1.4842776479695368,LQR,
548,0.709690678936215,1.4585620643399988,LQR,
549,0.7163158200860218,1.4309187740625997,LQR,
550,0.7234165796466405,1.401588069603044,LQR,
