,t,dist_err,head_err,v_l,v_r,x,y,pitch_deg,v_act,gL,gR,t_rel
11,1777515020.6634874,3.4583962,2.6827953,0.8766942,0.64761466,-0.7127549379946733,1.148128261891378,0.0,-0.06174976888756745,0.9603809,1.0256008,3.825544595718384
12,1777515020.8633819,3.4494672,5.9497514,0.84029806,0.7357878,-0.7236332270346031,1.138939737644964,0.0,0.16937006705074248,0.9561056,1.0354598,4.025439023971558
13,1777515021.063034,3.4058447,7.641008,0.8297845,0.762961,-0.7652169623586593,1.104334817857585,0.0,0.3679398501518144,0.9530941,1.0441825,4.225091218948364
14,1777515021.26316,3.316114,8.456722,0.8250646,0.77351266,-0.8372066258134219,1.045991371379815,0.0,0.5617880700537642,0.9508503,1.051653,4.425217151641846
15,1777515021.4639347,3.1921473,8.96053,0.8228169,0.7752782,-0.9385759425084086,0.9643505198316509,0.0,0.7127033140237385,0.94910955,1.0578182,4.6259918212890625
16,1777515021.6662345,3.0524678,9.64502,0.8211281,0.7749004,-1.0770090844731874,0.8541421564502907,0.0,0.7929479612111082,0.9477579,1.0627669,4.828291654586792
17,1777515021.8632333,2.8880613,10.572084,0.8184926,0.77811116,-1.1824162064050032,0.7710493415114592,0.0,0.8015191362881562,0.94678915,1.0668174,5.025290489196777
18,1777515022.063868,2.729749,11.861274,0.8145718,0.7853612,-1.311913865640617,0.6708995076206445,0.0,0.7984769410981827,0.94616455,1.0701407,5.2259252071380615
19,1777515022.2634766,2.5820358,12.473435,0.8092034,0.79790014,-1.4379604392325835,0.5749968214633217,0.0,0.7906136941103,0.9457964,1.073117,5.425533771514893
20,1777515022.464214,2.4179204,12.370575,0.8056636,0.8027243,-1.5812300719730938,0.46193372162240237,0.0,0.8041256232267046,0.94554865,1.0756783,5.6262712478637695
21,1777515022.6642585,2.2607403,11.7252035,0.8039172,0.7994342,-1.6868357129594522,0.37493239261909883,0.0,0.7955988717062763,0.945295,1.0775782,5.826315641403198
22,1777515022.86328,2.1050975,10.574249,0.80423933,0.79032767,-1.808071202236598,0.268672485672734,0.0,0.8010553787059828,0.944969,1.0788078,6.025337219238281
23,1777515023.0628064,1.9470873,11.604272,0.8069765,0.77601045,-1.926000309701951,0.16261390782127044,0.0,0.793130751051116,0.94471073,1.0791105,6.224863529205322
24,1777515023.2631183,1.7903224,13.016412,0.801533,0.78840685,-2.046027957149289,0.056483683978667126,0.0,0.7908704933747018,0.9447248,1.0795009,6.425175428390503
25,1777515023.463126,1.6440972,14.494223,0.79407436,0.80553573,-2.1664044639496765,-0.04886847324169016,0.0,0.7923189897637215,0.9449665,1.080079,6.62518310546875
26,1777515023.663771,1.4831637,16.768023,0.78593475,0.82353383,-2.285775315293782,-0.1516626864258134,0.0,0.7957474881119736,0.9454361,1.0808388,6.8258280754089355
27,1777515023.8633878,1.3305389,18.686296,0.76439685,0.84685224,-2.4080070660390454,-0.2556616417351153,0.0,0.7995518271260751,0.94604474,1.0819699,7.025444984436035
28,1777515024.062754,1.1877195,20.557728,0.6888328,0.8535146,-2.5299231200551544,-0.36117909425837136,0.0,0.7948480404642801,0.9469232,1.0828557,7.22481107711792
29,1777515024.2630959,1.0321344,22.741388,0.6373892,0.90256363,-2.6475588867127695,-0.4656464024473642,0.0,0.7911088945937,0.94777405,1.0850567,7.425153017044067
30,1777515024.4634602,0.88792175,24.28926,0.55263644,0.9607719,-2.7621988944821085,-0.5732812095234371,0.0,0.7719777585995868,0.94851726,1.0891201,7.62551736831665
31,1777515024.6638858,0.75567925,24.76536,0.43654844,0.96074045,-2.8694217080958295,-0.6870986359013536,0.0,0.7470762651146755,0.95011383,1.0927118,7.8259429931640625
32,1777515024.863362,0.6126876,23.828545,0.3300553,0.88845533,-2.957799965501796,-0.8015676703197103,0.0,0.7191422363867278,0.9530999,1.0931946,8.025419235229492
33,1777515025.0827143,2.8662817,-49.235027,0.727146,0.16874601,-3.0385953741166247,-0.9398384736719365,0.0,0.6585227494460083,0.95511407,1.0949948,8.244771480560303
34,1777515025.3002675,2.8662817,-49.235027,0.727146,0.16874601,-3.097314247637891,-1.0802971353597786,0.0,0.625361167211051,0.9519493,1.0778674,8.462324619293213
35,1777515025.4648807,2.7901316,-57.08399,0.7379991,0.17959908,-3.1240735353002824,-1.1719308434222202,0.0,0.5572121447783502,0.9488726,1.0644965,8.626937866210938
36,1777515025.6630526,2.6914213,-73.498215,0.6660436,0.10764356,-3.1427728737236764,-1.263726483933229,0.0,0.5313472077472494,0.9478507,1.0527427,8.825109720230103
37,1777515025.863928,2.6687458,-78.44892,0.4659786,-0.09242143,-3.156577696864719,-1.3597147617073202,0.0,0.45373021349219156,0.9516541,1.0416822,9.02598524093628
38,1777515026.0669467,2.6687458,-78.44892,0.4092353,-0.1491647,-3.1655815890167984,-1.4475818569128516,0.0,0.3315212777717517,0.9557702,1.0326585,9.22900390625
39,1777515026.2654927,2.646955,-83.402824,0.42051548,-0.13788454,-3.1706592435976977,-1.5017314564607604,0.0,0.226539864087481,0.9589302,1.0254235,9.427549839019775
40,1777515026.467066,2.6420288,-82.64506,0.35500216,-0.20339786,-3.175241001771716,-1.5361125571464178,0.0,0.16897696787510583,0.96249926,1.0195229,9.629123210906982
41,1777515026.6653874,2.6373107,-78.996574,0.37366036,-0.18473963,-3.179949768313661,-1.5621602497435112,0.0,0.11377162399214721,0.96514285,1.014892,9.827444553375244
42,1777515026.863382,2.6314254,-73.51725,0.43139583,-0.12700419,-3.185750641809959,-1.5832924693735428,0.0,0.11739262181701533,0.9663127,1.0113811,10.025439262390137
43,1777515027.0641973,2.6235793,-67.40217,0.50719696,-0.05120303,-3.1951717286047905,-1.6070881108439956,0.0,0.13792770685631517,0.96578664,1.0088532,10.2262544631958
44,1777515027.262995,2.6098597,-61.61858,0.5823147,0.023914726,-3.2103437899666822,-1.6350277011662968,0.0,0.1988735331068832,0.9636707,1.0072292,10.425052165985107
45,1777515027.463753,2.5881958,-56.039375,0.6419841,0.08358407,-3.2344519786780057,-1.6696239749512924,0.0,0.19828151473608954,0.9603949,1.0064063,10.625810146331787
46,1777515027.663573,2.5585692,-54.531178,0.690345,0.13194497,-3.269736330649938,-1.7137316858430056,0.0,0.2646877938220685,0.95586956,1.0063304,10.825630187988281
47,1777515027.8626504,2.5185964,-55.45418,0.6995503,0.14115025,-3.314025695902919,-1.7677289891976509,0.0,0.3864672373602941,0.9515737,1.0064157,11.024707555770874
48,1777515028.0638106,2.4745114,-56.077145,0.68588775,0.12748778,-3.3647737052838735,-1.8283524689177066,0.0,0.38076778321080873,0.9483706,1.0062691,11.225867748260498
49,1777515028.265583,2.4316006,-56.93808,0.6743827,0.115982704,-3.4193660357111346,-1.8914092361830666,0.0,0.42215560066244523,0.94584745,1.0059822,11.427640199661255
50,1777515028.4634242,2.3847864,-57.61308,0.66077405,0.10237408,-3.473428566240865,-1.9520140019197647,0.0,0.4009358491515673,0.94400966,1.0055681,11.625481367111206
51,1777515028.6632967,2.3416836,-56.8642,0.64804626,0.08964623,-3.5284405719125593,-2.010007900428721,0.0,0.3926488924173744,0.94271713,1.0050691,11.825353860855103
52,1777515028.864102,2.3014936,-56.29583,0.64828765,0.08988766,-3.5838256844024956,-2.063359014615522,0.0,0.37838133830641585,0.94129455,1.0046501,12.026159048080444
53,1777515029.0639253,2.25775,-56.235867,0.64728224,0.08888223,-3.6385777930137007,-2.113132380887219,0.0,0.3721708530953094,0.9398428,1.0042871,12.225982427597046
54,1777515029.2660773,2.216182,-55.840958,0.6409494,0.08254943,-3.70409023903824,-2.1686995386575907,0.0,0.38794249189169583,0.93855405,1.0039124,12.428134441375732
55,1777515029.4649055,2.1764085,-54.61651,0.63781905,0.07941902,-3.7536633796205243,-2.206921304061797,0.0,0.3612616532111193,0.9373365,1.0035605,12.626962661743164
56,1777515029.6659489,2.1319418,-53.92022,0.64270705,0.08430706,-3.821132796274806,-2.2546903374557887,0.0,0.3622043933307195,0.93581045,1.0033067,12.828006029129028
57,1777515029.8633378,2.0888975,-53.269146,0.6421444,0.08374439,-3.873159415597191,-2.288595938424475,0.0,0.3767704962999946,0.9341908,1.003079,13.025394916534424
58,1777515030.0644064,2.0470898,-51.771202,0.6414936,0.08309359,-3.935318419758879,-2.3249841150775796,0.0,0.33189902037079677,0.93258995,1.0028709,13.226463556289673
59,1777515030.263071,1.9999561,-51.49633,0.6495154,0.09111538,-3.999167152714129,-2.359174226935718,0.0,0.36294515829685664,0.93049943,1.0027761,13.42512822151184
60,1777515030.464284,1.9542537,-51.61619,0.644885,0.086485,-4.065196619463708,-2.3920416742915016,0.0,0.3724036266229534,0.9284922,1.0026419,13.626341104507446
61,1777515030.6635706,1.9106268,-50.742603,0.63637424,0.07797424,-4.132678132201929,-2.4226327452446523,0.0,0.3742327072268122,0.926847,1.0024391,13.82562780380249
62,1777515030.8634963,1.8612764,-49.269978,0.63666016,0.07826014,-4.2001358322651665,-2.4487054577733764,0.0,0.36106516988369297,0.9251096,1.0022724,14.025553464889526
63,1777515031.063863,1.8132116,-48.400253,0.6403962,0.08199616,-4.269258633397733,-2.471841569336259,0.0,0.3648807544565537,0.9228888,1.0021775,14.2259202003479
64,1777515031.2635052,1.7675681,-46.895554,0.6378565,0.0794565,-4.338871393533366,-2.4911618103039026,0.0,0.3783696526274052,0.9207008,1.0020771,14.425562381744385
65,1777515031.4640245,1.7148328,-44.16279,0.6380009,0.07960088,-4.418861486065108,-2.506825172228061,0.0,0.3437800912150318,0.918615,1.002005,14.626081705093384
66,1777515031.6649702,1.6624703,-43.133827,0.6361651,0.07776509,-4.490995095812389,-2.51673563012808,0.0,0.36323547593795114,0.9170474,1.0019158,14.827027320861816
67,1777515031.8770032,1.6624703,-43.133827,0.61956275,0.06116276,-4.563167149998591,-2.522656445636071,0.0,0.38007395783210346,0.9177315,1.0015882,15.039060354232788
68,1777515032.1059723,1.628451,-42.34092,0.62020373,0.06180375,-4.643766879888269,-2.521924443966503,0.0,0.3356529321414024,0.91850203,1.0013368,15.26802945137024
69,1777515032.2703285,1.5823126,-40.045364,0.60706216,0.04866215,-4.70234482614303,-2.516431203293003,0.0,0.32716367666328366,0.9227519,1.0009316,15.432385683059692
70,1777515032.468844,1.5297017,-36.25982,0.5428764,-0.015523609,-4.769724131890808,-2.5066549109117036,0.0,0.3391853552207081,0.9420373,1.0012276,15.630901098251343
71,1777515032.66299,1.4622653,-34.04127,0.8687815,0.40338725,-4.822569635607357,-2.494727599078113,0.0,0.32304192269730236,0.963991,1.0098555,15.825047254562378
72,1777515032.864297,1.3322808,-27.367579,0.8762483,0.39924055,-4.883025491655189,-2.4771028947472846,0.0,0.3643606574995452,0.98483545,1.0114145,16.02635407447815
73,1777515033.0631142,1.2695014,-27.89304,0.87830245,0.31990245,-4.953554073605541,-2.453836594051307,0.0,0.4220082327821019,1.0012332,1.0066841,16.225171327590942
74,1777515033.2638702,1.1859655,-27.004265,0.85691667,0.2985167,-5.0445331268889175,-2.420404945151618,0.0,0.5230556151778352,1.014177,1.0025523,16.42592740058899
75,1777515033.465646,1.0842786,-26.082003,0.7955794,0.30604336,-5.1664133817906155,-2.3661653535047984,0.0,0.5773778378825618,1.0243607,0.99876827,16.627703189849854
76,1777515033.665018,0.98496574,-26.645061,0.7955794,0.30604336,-5.254710960929365,-2.32186900929246,0.0,0.5992682049289014,1.03289,0.99490035,16.827075242996216
77,1777515033.863633,0.87772185,-26.393448,0.5697184,0.5812227,-5.352126831274505,-2.2672274232202994,0.0,0.5845401468981527,1.0421494,0.98096615,17.02569007873535
78,1777515034.0639732,0.77732843,-27.212597,0.45249715,0.6391753,-5.446972666660298,-2.20617199923934,0.0,0.5698865559694306,1.0443168,0.9672531,17.226030349731445
79,1777515034.2631729,0.68474984,-31.528967,0.34693474,0.6778284,-5.541376577722696,-2.1442622863875522,0.0,0.5691375288191672,1.0408365,0.95682913,17.425230026245117
80,1777515034.4699895,2.951478,7.6865134,0.92503655,0.6574589,-5.647422933389133,-2.076086262605225,0.0,0.5821921727379877,1.0381303,0.94865847,17.632046699523926
81,1777515034.6646104,2.8451793,8.716869,0.92503655,0.6574589,-5.722051971139758,-2.026336377598602,0.0,0.533335130124219,1.0522825,0.94983584,17.826667547225952
82,1777515034.8629663,2.7470844,9.312681,0.91647494,0.6540599,-5.812938322177683,-1.9657597073640074,0.0,0.5804446033492573,1.0632991,0.9506469,18.025023460388184
83,1777515035.0629902,2.6233287,12.914432,0.9059332,0.66312027,-5.910462879650528,-1.8946399659181257,0.0,0.6682742440274897,1.0726601,0.95067763,18.22504734992981
84,1777515035.26338,2.4872801,19.729315,0.86958146,0.7036674,-6.019708467668145,-1.800370636476944,0.0,0.7568038532831917,1.0806376,0.9484895,18.425437211990356
85,1777515035.4638371,2.3492694,28.28167,0.79825425,0.76335204,-6.124606306573574,-1.6843926844035688,0.0,0.7745386688771985,1.0858477,0.9438942,18.62589430809021
86,1777515035.6634583,2.2130103,33.693005,0.4386429,0.9970429,-6.218555264469959,-1.5607830161075749,0.0,0.7808562952004251,1.0752753,0.94136196,18.825515508651733
87,1777515035.8638895,2.0862732,36.318638,0.4170666,0.9754666,-6.310302951154102,-1.4354352030646267,0.0,0.7518082466712676,1.066089,0.94002765,19.025946617126465
88,1777515036.0646658,1.9724474,36.63261,0.4078251,0.96622515,-6.401299964980671,-1.3168996199353369,0.0,0.714235767054302,1.0583901,0.9392228,19.226722955703735
89,1777515036.2637186,1.8497838,34.87555,0.4093367,0.96773666,-6.49450582040878,-1.2115063025286728,0.0,0.7036005158992279,1.0521367,0.93866855,19.42577576637268
90,1777515036.4647276,1.7346478,32.039352,0.41995943,0.9783594,-6.5943385773367815,-1.1146602351077997,0.0,0.6671126272171707,1.0473104,0.93789905,19.626784801483154
91,1777515036.663923,1.6200743,24.616388,0.4347359,0.9931359,-6.706803206147003,-1.0337236000354726,0.0,0.703669425534113,1.0436435,0.93726945,19.825980186462402
92,1777515036.8634505,1.5086323,17.048315,0.4738399,1.0322399,-6.832282975047389,-0.9754661208451803,0.0,0.7131263682911025,1.0423514,0.93570495,20.02550768852234
93,1777515037.0634656,1.3413525,4.7530155,0.556964,1.032264,-6.97248397034628,-0.9413118857658214,0.0,0.7422459721270177,1.0483239,0.9296278,20.225522756576538
94,1777515037.263853,1.2009356,-6.007674,0.8548479,0.8101266,-7.123125047416492,-0.9355077584826548,0.0,0.7613137730027342,1.0664803,0.9376949,20.425910234451294
95,1777515037.4720528,1.0417763,-21.900633,0.64415914,1.0368158,-7.2997818527665475,-0.9711311675233356,0.0,0.8251215407211057,1.0930623,0.9452494,20.63410997390747
96,1777515037.6632137,0.90161926,-40.04609,0.8329488,0.656245,-7.426776824520882,-1.0297275653249702,0.0,0.8335158378792032,1.0593685,0.97753453,20.825270891189575
97,1777515037.8629227,0.8008622,-60.055573,0.7938322,0.39139923,-7.5569703790132685,-1.1267031801595742,0.0,0.802887013959616,1.0266047,0.99224234,21.024979829788208
98,1777515038.0629578,0.7452626,-77.86226,0.583896,0.15482348,-7.662829578756431,-1.2340669161137279,0.0,0.7290812833482788,1.0066211,0.9957156,21.22501492500305
99,1777515038.2739778,3.3975081,-81.588036,0.3363942,-0.2220058,-7.7610166761711366,-1.3440349556422115,0.0,0.5596964109803534,0.99064183,0.99854994,21.43603491783142
100,1777515038.4664693,3.3838842,-81.6671,0.3363942,-0.2220058,-7.82747395634569,-1.416206055373567,0.0,0.4353142343561003,0.9854959,0.99995965,21.62852644920349
101,1777515038.6660495,3.371903,-79.553955,0.3235046,-0.23489541,-7.8795880974241905,-1.4676172370411429,0.0,0.2937889181053179,0.98158187,1.0013487,21.82810664176941
102,1777515038.8639557,3.3589597,-76.14233,0.33467126,-0.22372876,-7.915016518194102,-1.4978859776491535,0.0,0.24667146645203272,0.97796386,1.002589,22.026012897491455
103,1777515039.0652194,3.348059,-70.48615,0.36079994,-0.19760007,-7.946040364547499,-1.5192840961130756,0.0,0.17433863373047925,0.97421396,1.0035255,22.22727656364441
104,1777515039.2897277,3.348059,-70.48615,0.4112532,-0.14714679,-7.972634494263074,-1.5313051039295624,0.0,0.12596156458317698,0.96898115,1.0039741,22.45178484916687
105,1777515039.4733899,3.341557,-66.04376,0.40936527,-0.14903474,-7.9959668124628305,-1.5381158288758354,0.0,0.11436038544837529,0.9651783,1.0043182,22.635447025299072
106,1777515039.6630652,3.3073003,-43.490414,0.4474213,-0.1109787,-8.017491843501292,-1.540617520323611,0.0,0.12434237272436403,0.9621619,1.0041466,22.825122356414795
107,1777515039.8635998,3.285318,-34.692585,0.59617114,0.037771136,-8.045176945429127,-1.539523159888717,0.0,0.14615548940651962,0.9602826,1.003095,23.025656938552856
108,1777515040.0635688,3.255691,-27.935373,0.93301725,0.37461725,-8.080637313247896,-1.533972774003024,0.0,0.20813546750211329,0.97802055,1.0097758,23.22562599182129
109,1777515040.263256,3.2097082,-23.325586,0.9632281,0.4048281,-8.138399446047991,-1.5180818571745978,0.0,0.3771901703096189,0.9967039,1.0090486,23.425313234329224
110,1777515040.4636338,3.1278138,-18.98537,0.98432976,0.42592975,-8.220923424710996,-1.4878017222080486,0.0,0.5220551468021741,1.0135671,1.0062387,23.625690937042236
111,1777515040.6637082,3.0164745,-13.3222685,1.0007949,0.44239485,-8.329232782881947,-1.4353061394961013,0.0,0.6606756297275443,1.0283394,1.002637,23.825765371322632
112,1777515040.8628232,2.8893945,-5.8132534,1.0208699,0.46246985,-8.445298438719236,-1.3591949336696472,0.0,0.7216781847867466,1.0411884,0.99869204,24.024880409240723
113,1777515041.0626712,2.739164,3.9161747,1.0346822,0.47628215,-8.550642782580663,-1.2634525742637974,0.0,0.7155348674757742,1.0520108,0.99471897,24.22472834587097
114,1777515041.2643025,2.5943298,12.407788,0.95782065,0.57458246,-8.643799574677347,-1.1494176237509295,0.0,0.7290725908147353,1.0614256,0.9885899,24.4263596534729
115,1777515041.4638345,2.4573584,19.560081,0.62368554,0.94659436,-8.724127024718817,-1.0210331009485127,0.0,0.7828211512959151,1.063684,0.9736673,24.62589168548584
116,1777515041.6629565,2.309867,27.273537,0.5343617,0.9829138,-8.790543228898688,-0.8841883620855264,0.0,0.7886181845708843,1.061176,0.96400076,24.825013637542725
117,1777515041.8637025,2.1763206,33.77183,0.45589533,1.0142953,-8.845983100749947,-0.7389393737916912,0.0,0.7765733967746464,1.0560669,0.95877117,25.02575969696045
118,1777515042.0632417,2.0593107,38.2271,0.42928106,0.9876811,-8.892909850488103,-0.5927197030546218,0.0,0.7650346687259716,1.0512257,0.95519626,25.22529888153076
119,1777515042.2637243,1.9392028,41.466137,0.40891778,0.9673178,-8.935568450837026,-0.45159018981535215,0.0,0.7229271014967965,1.0468453,0.95273197,25.42578148841858
120,1777515042.4633894,1.8320245,41.368614,0.39373907,0.9521391,-8.981015735340671,-0.3161913706536337,0.0,0.7040300096121896,1.0428691,0.95112854,25.625446557998657
121,1777515042.663601,1.7320732,37.67387,0.39762473,0.9560247,-9.037231631367357,-0.18989575924574192,0.0,0.6803711125066567,1.0395755,0.94994193,25.825658082962036
122,1777515042.8634832,1.6147583,30.642506,0.42083713,0.97923714,-9.110236155224833,-0.07818726952528354,0.0,0.6543008958459925,1.0372111,0.94885504,26.025540351867676
123,1777515043.0627673,1.4926447,21.80254,0.45761988,1.0160198,-9.203696435839838,0.021390714643575327,0.0,0.6887757568164466,1.0360813,0.9472788,26.22482442855835
124,1777515043.2624538,1.3612481,13.039294,0.5132832,1.0252597,-9.317511772127723,0.10331802319583955,0.0,0.711913311486212,1.0377467,0.94335485,26.424510955810547
125,1777515043.4628901,1.2181585,4.6781864,0.591784,0.87620616,-9.446377699622573,0.16665496503677166,0.0,0.7198297675844536,1.0461949,0.9348321,26.62494730949402
126,1777515043.662566,1.0677824,-2.5625808,0.80813885,0.59247273,-9.58888698756383,0.213475959979337,0.0,0.7629482275273541,1.056593,0.93925494,26.824623107910156
127,1777515043.8634524,0.928841,-9.015648,0.76311827,0.20471828,-9.73369390519451,0.24374575756275993,0.0,0.720963780427632,1.0561827,0.94895375,27.02550959587097
128,1777515044.0654075,0.78733695,-15.862319,0.74336904,0.18496902,-9.866838020036004,0.25947207058016325,0.0,0.6289389910023351,1.0541981,0.9577055,27.22746467590332
129,1777515044.2633631,0.6732296,-20.650219,0.74336904,0.18496902,-9.983779329170137,0.26727354659153874,0.0,0.5459823132237522,1.0510807,0.9661681,27.42542028427124
130,1777515044.4713526,3.4515297,-32.929394,1.466317,0.907917,-10.084102886878458,0.27410494123853746,0.0,0.47144386684846673,1.0488715,0.9729649,27.63340973854065
131,1777515044.6631832,3.3678248,-29.706951,1.466317,0.907917,-10.175955808869457,0.2857849636166817,0.0,0.45079406573334724,1.0602547,1.0016503,27.82524037361145
132,1777515044.8636801,3.2827883,-26.162743,1.3060611,0.925238,-10.270857433885745,0.3052507270803491,0.0,0.5279928186947945,1.0770888,1.0111734,28.025737285614014
133,1777515045.1135285,3.2827883,-26.162743,1.358022,0.87025076,-10.425833264540561,0.35570131615463874,0.0,0.7136079836518818,1.0877272,1.0149996,28.275585651397705
134,1777515045.2822723,3.2191086,-23.33963,1.3497585,0.8696077,-10.539149042087626,0.4072984901194151,0.0,0.8358385630584848,1.0970407,1.018176,28.444329500198364
135,1777515045.467006,2.875133,-9.724397,1.276257,0.8593242,-10.67273484552943,0.4851051153706009,0.0,0.9379564450934912,1.1082349,1.016351,28.62906312942505
136,1777515045.6632655,2.6872034,-3.2278821,0.97337985,0.8647166,-10.83073594883738,0.6036881964171461,0.0,1.0236428548173049,1.1147878,0.99888194,28.82532262802124
137,1777515045.8633146,2.4854567,2.4386618,0.8199474,0.8860719,-10.975682114308286,0.7356609603533099,0.0,1.0459797559854351,1.116022,0.9812141,29.02537178993225
138,1777515046.0633442,2.293239,8.793664,0.70879203,0.9120593,-11.100691958136542,0.8771753875717517,0.0,0.8818431856492763,1.1125374,0.9661131,29.225401401519775
139,1777515046.2633445,2.1301162,9.368718,0.6160718,0.9438691,-11.210631251138928,1.0129079950408395,0.0,0.85993955786607,1.1041577,0.95587987,29.42540168762207
140,1777515046.4633725,1.9580528,10.174954,0.6124853,0.9546343,-11.314315482322893,1.138461163452788,0.0,0.8159553961984614,1.0973325,0.9476625,29.62542963027954
141,1777515046.662944,1.800001,8.782402,0.6053863,0.96496576,-11.418595188394747,1.2599173446019323,0.0,0.7887721688865584,1.0912946,0.941433,29.82500123977661
142,1777515046.863069,1.6527283,3.085019,0.6262742,0.9662347,-11.531374676210339,1.3701565052397822,0.0,0.7611095935249008,1.0872447,0.93629646,30.025126218795776
143,1777515047.0644655,1.4873213,-8.062603,0.7105714,0.9515624,-11.659762002005026,1.4591085144048899,0.0,0.8019600029920594,1.0880548,0.9312999,30.22652268409729
144,1777515047.2635174,1.32993,-15.772026,0.92527634,0.90630895,-11.804605788204306,1.531261871544514,0.0,0.8324919680846274,1.0967474,0.9294928,30.42557454109192
145,1777515047.4628894,1.1792918,-18.756989,1.0421312,0.732629,-11.96015771287884,1.5996429713963336,0.0,0.8699598504591165,1.1022402,0.9367888,30.62494659423828
146,1777515047.682926,1.1792918,-18.756989,1.0453557,0.4869557,-12.143070269244749,1.6820669980643066,0.0,0.9099162633135022,1.0995733,0.94690156,30.844983100891113
147,1777515047.9142516,1.0620742,-20.530617,1.0479687,0.4895688,-12.334895882851997,1.770565801931441,0.0,0.828121426662436,1.0978065,0.9550847,31.076308727264404
148,1777515048.0631235,0.6979702,-26.83252,0.9717957,0.41339567,-12.431472300094258,1.821572286905624,0.0,0.8086130890030976,1.0956335,0.9610869,31.225180625915527
149,1777515048.263329,3.595755,-7.7174077,0.902103,0.8826032,-12.558133962944225,1.9099967349406626,0.0,0.7245674432305529,1.0952755,0.96580756,31.42538619041443
150,1777515048.462998,3.448675,7.57092,0.902103,0.8826032,-12.655864089630636,2.018737503360363,0.0,0.7269727959182039,1.1035861,0.95542836,31.625055074691772
151,1777515048.6626644,3.318816,22.241669,0.6346895,0.9400471,-12.718310751404756,2.149425460275745,0.0,0.7391441994346287,1.0986251,0.94618547,31.824721574783325
152,1777515048.8628032,3.177228,32.51798,0.46963826,1.003453,-12.759590279232551,2.296267428480245,0.0,0.7959618447628718,1.086743,0.9438641,32.02486038208008
153,1777515049.062831,3.0504615,42.07656,0.41672426,0.97512424,-12.781240583098821,2.4539826358785715,0.0,0.7902117521171291,1.075809,0.94319963,32.22488808631897
154,1777515049.2627811,2.9505012,49.416225,0.366118,0.92451805,-12.784689597470468,2.6046434980285076,0.0,0.724420337456279,1.0659425,0.94355184,32.42483830451965
155,1777515049.4630086,2.8592277,53.296318,0.31457645,0.8729764,-12.780394178664585,2.742446274504697,0.0,0.6683554298741817,1.0569948,0.94479567,32.62506580352783
156,1777515049.6625607,2.7820368,54.16999,0.2859656,0.8443656,-12.777366438849732,2.8726373221245107,0.0,0.6210385585516994,1.0492668,0.94628185,32.824617862701416
157,1777515049.8633668,2.713979,52.11574,0.28489664,0.84329665,-12.780050416802109,2.9931185120771318,0.0,0.5785947697903026,1.0429667,0.9476097,33.025424003601074
158,1777515050.0630608,2.6359413,46.162724,0.31125802,0.86965805,-12.796930197646518,3.1072381609261033,0.0,0.5721161901904912,1.0381783,0.9486825,33.225117921829224
159,1777515050.2641377,2.5509174,38.11105,0.3657959,0.9241959,-12.832060635071588,3.2155405774987975,0.0,0.5836643719082395,1.0351173,0.9489966,33.42619490623474
160,1777515050.4628413,2.4581645,28.934225,0.42022556,0.9786256,-12.8886377256827,3.3213614033056333,0.0,0.63644736782934,1.0335807,0.94854915,33.6248984336853
161,1777515050.6627655,2.3364172,16.838346,0.46751684,1.0259168,-12.97134593685729,3.4175837161664564,0.0,0.6995019949911738,1.0332518,0.94767296,33.824822664260864
162,1777515050.8634164,2.200628,3.2435648,0.58046126,1.0090975,-13.085578042195484,3.498338013307712,0.0,0.7713727456342321,1.0382684,0.9425269,34.02547359466553
163,1777515051.063213,2.05995,-7.808371,0.77436465,0.9729492,-13.223749456525145,3.5567280809495907,0.0,0.7956705798367542,1.0543214,0.93423784,34.22527027130127
164,1777515051.2629414,1.898609,-18.683863,0.9942306,0.94773453,-13.378230765185267,3.5922645145362395,0.0,0.8320172956239108,1.07309,0.9347434,34.42499852180481
165,1777515051.4712558,1.74103,-26.896849,0.89104205,1.0804477,-13.550589146000462,3.610032644111627,0.0,0.9188937352169598,1.0945562,0.93561023,34.633312940597534
166,1777515051.6670957,1.5917479,-35.170696,0.978877,1.0113099,-13.737844556355379,3.611964437334784,0.0,0.9627493737812398,1.1095355,0.95352334,34.82915282249451
167,1777515051.8711076,1.437699,-47.124763,0.90454936,0.98281914,-13.959202005192665,3.5873692210406816,0.0,0.9608293222014661,1.1339397,0.9677814,35.033164739608765
168,1777515052.063585,1.3228356,-61.557396,0.97634566,0.6971619,-14.12150486474169,3.5481557469804295,0.0,0.9658167077587939,1.0951025,1.0010666,35.22564220428467
169,1777515052.2624047,1.2561616,-74.44547,0.7101728,0.15177275,-14.298643003917187,3.484224220948281,0.0,0.8859597783450779,1.0511594,1.012868,35.42446184158325
170,1777515052.4641373,1.2231646,-82.81295,0.55415154,-0.004248449,-14.453080139292409,3.4209382588082944,0.0,0.7750363871235896,1.0223844,1.0118204,35.6261944770813
171,1777515052.6631,1.2078234,-83.18708,0.57984024,0.021440223,-14.590248801951494,3.375456486210063,0.0,0.5998652616992779,1.0033585,1.0094635,35.825157165527344
172,1777515052.86403,1.196258,-82.472565,0.56092393,0.0025239338,-14.692448555810204,3.3543637113096785,0.0,0.4360429591186451,0.98632807,1.0075599,36.026087045669556
173,1777515053.064972,1.1842438,-81.93421,0.49726468,-0.06113532,-14.770136035305717,3.3454313843837977,0.0,0.3708998952692155,0.9733582,1.0060395,36.2270290851593
