timestamp,x,y,theta,v_cmd,w_cmd,target_x,target_y,cov_trace,cov_xx,cov_yy,cov_tt,fov_distance,aruco_visible,uav_x,uav_y,uav_z,uav_dist,q_k
0.149642114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
0.247017591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136921574570313,0.10069865655,0.1004,0.0046044262,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
0.34696679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136450137062966,0.101159006507455,0.1006,0.00320196402982,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
0.446976736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143026875889044,0.1016333497049912,0.1008,0.0022818085999649,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
0.546955299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3153355569850955,0.1021004706751592,0.101,0.0016780946224369,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
0.64695706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3165788938391844,0.1025495665562807,0.1012,0.0012819978817808,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
0.746998071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3179424650456464,0.1029760740420858,0.1014,0.0010221188102364,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
0.846968552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3193739609779308,0.1033790439528657,0.1016,0.0008516121513961,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
0.946969619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3208422513645116,0.1037595098242962,0.1018,0.000739742732531,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
1.04698806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3223287385293533,0.1041194913560458,0.102,0.0006663452068135,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
1.147040055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238224607820914,0.104461400366565,0.1022,0.0006181890901903,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
1.247093833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253171549640286,0.1047876994716726,0.1024,0.0005865938620739,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
1.347008674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3268094401688247,0.1051007173732115,0.1026,0.0005658642329066,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
1.44696793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3282976805612567,0.1054025594459402,0.1028,0.00055226352321,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
1.546988787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3297812721947367,0.1056950748121561,0.103,0.0005433400975781,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
1.647011479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331260198213446,0.1059798555875921,0.1032000000000001,0.000537485438021,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
1.746935246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327347546266952,0.1062582532737218,0.1034000000000001,0.0005336441958855,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
1.846946936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342053842955583,0.106531403191278,0.1036000000000001,0.0005311239569205,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
1.947008448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356725791631101,0.1068002515906926,0.1038000000000001,0.0005294704281355,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
2.047058228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3371368251049463,0.1070655824137385,0.1040000000000001,0.0005283855478997,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
2.146951407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3385985730221497,0.1073280421211728,0.1042000000000001,0.000527673757977,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
2.246957036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3400582257658229,0.1075881618703118,0.1044000000000001,0.0005272067526087,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
2.347060208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3415161343284041,0.107846376835146,0.1046000000000001,0.0005269003503865,0.0,0,0.0,0.0,5.0,0.0,0.9999994593314968
2.447085502,-0.0088150513236395,-0.0088084600067177,-1.436012878153086,0.0,0.0,0.6682965124834356,0.4453640176894862,0.0184899512161922,0.0025411404069123,0.0025399672153009,0.0002839635476901,0.0124617052415929,1,0.0,0.0,5.0,0.0124617052415929,0.9999621376990796
2.54718468,-0.0087426017366247,-0.0098091350774576,-1.4326542698667502,0.22,0.3584318137911368,0.6682965124834356,0.4453640176894862,0.0196011131717858,0.0027412882090962,0.0027426443094953,0.0002464683005495,0.0131397190264116,1,0.0,0.0,5.0,0.0131397190264116,0.9999579680620024
2.647093592,-0.0085343911210054,-0.0117741336216587,-1.425784378330337,0.22,0.3584318137911368,0.6682965124834356,0.4453640176894862,0.0208190423232753,0.002941894370924,0.0029460036863013,0.0002387616984107,0.0145418724498247,1,0.0,0.0,5.0,0.0145418724498247,0.9999486448629864
2.747202486,-0.0087199542714677,-0.014400070455751,-1.4811844697859633,0.22,0.3584318137911368,0.6682965124834356,0.4453640176894862,0.012733221714538,0.0015511806266427,0.0015534112815447,0.0002153161220579,0.0168344774681925,1,0.0,0.0,5.0,0.0168344774681925,0.999931367259088
2.847248938,-0.0084039182725995,-0.0180057144443041,-1.4697304130267013,0.22,0.608201247027611,0.6682965124834356,0.4453640176894862,0.0140677612773088,0.0017522173756453,0.0017562880831278,0.0002318309079581,0.0198703697746759,1,0.0,0.0,5.0,0.0198703697746759,0.9999046045825458
2.947062251,-0.0088072370540875,-0.0171357135773238,-1.4935605717899996,0.22,0.608201247027611,0.6682965124834356,0.4453640176894862,0.0102100320959202,0.0011638173246803,0.0011660950602567,0.0001955261954203,0.0192665540336349,1,0.0,0.0,5.0,0.0192665540336349,0.9999102800032896
3.047020595,-0.0084729806345844,-0.021234800532292,-1.4769651215120545,0.22,0.747835417546348,0.6682965124834356,0.4453640176894862,0.011799750056523,0.0013648493998175,0.0013686826415401,0.0002271520635169,0.0228628116048808,1,0.0,0.0,5.0,0.0228628116048808,0.9998738946023624
3.147100767,-0.0080519247578693,-0.0253011729608818,-1.455218161354653,0.22,0.747835417546348,0.6682965124834356,0.4453640176894862,0.0140548343589051,0.0015663157843764,0.0015718433677514,0.0002760547578765,0.0265515130548684,1,0.0,0.0,5.0,0.0265515130548684,0.9998301239083438
3.246998692,-0.0084178752395479,-0.0242307577649176,-1.464584729393869,0.22,0.747835417546348,0.6682965124834356,0.4453640176894862,0.0105253051680994,0.0011633071876344,0.0011666277834488,0.0002190033651366,0.0256513205393155,1,0.0,0.0,5.0,0.0256513205393155,0.9998414081984368
3.347061766,-0.0079603869645258,-0.0281702679079086,-1.4453085549748756,0.22,0.747835417546348,0.6682965124834356,0.4453640176894862,0.0118500830136566,0.0013648855151553,0.0013696684440953,0.0002326781935036,0.029273396704659,1,0.0,0.0,5.0,0.029273396704659,0.9997936379326796
3.446966197,-0.0075309874473562,-0.0313552819001174,-1.4285891623692244,0.22,0.747835417546348,0.6682965124834356,0.4453640176894862,0.0130869720030247,0.0015670038461498,0.0015731112961322,0.0002357563222001,0.0322470072249824,1,0.0,0.0,5.0,0.0322470072249824,0.9997497134995924
3.547072216,-0.0079323030287757,-0.0308397232968747,-1.4359255983480164,0.22,0.747835417546348,0.6682965124834356,0.4453640176894862,0.0116597318675276,0.0011636969473957,0.0011680876330037,0.0002782534639107,0.0318435231148835,1,0.0,0.0,5.0,0.0318435231148835,0.999755922359603
3.646954254,-0.0072242900323811,-0.0348429415246447,-1.3911188859025754,0.2199999999999397,0.8244205388265787,0.6682965124834356,0.4453640176894862,0.0129481357757319,0.0013656049755663,0.0013715598044997,0.0002886660023933,0.0355839983779475,1,0.0,0.0,5.0,0.0355839983779475,0.9996953687510688
3.747026804,-0.006168774735515,-0.038763895259222,-1.3141483043738758,0.2199999999999397,0.8244205388265787,0.6682965124834356,0.4453640176894862,0.0131739977533602,0.0015685826871309,0.0015755396079821,0.0002473898026394,0.0392516669379208,1,0.0,0.0,5.0,0.0392516669379208,0.9996294756060567
3.84699406,-0.0075080786653728,-0.0308918140109753,-1.323930404427473,0.2199999999998499,0.867839821010743,0.6776479879204854,0.4274960199794092,0.0105397631221178,0.0011643413970059,0.0011680123471183,0.0002162118906367,0.0344269521443209,1,0.0074790633221523,0.000101743529151,5.0,0.0344269521443209,0.9997148170298936
3.94710373,-0.0046011257543532,-0.0406068003152831,-1.238635967790546,0.22,0.8755663315410542,0.6776479879204854,0.4274960199794092,0.0135492908113695,0.0013674160697952,0.0013729625571977,0.0003228566214467,0.0424631194103582,1,0.0074790633221523,0.000101743529151,5.0,0.0424631194103582,0.9995664799938992
4.047289187,-0.0015290362021804,-0.0476655316832871,-1.1508339566637138,0.22,0.8755663315410542,0.6776479879204854,0.4274960199794092,0.0142380029555254,0.0015716320820017,0.0015766335118534,0.0002982161798323,0.0486092423131763,1,0.0074790633221523,0.000101743529151,5.0,0.0486092423131763,0.9994321270652148
4.147131088,-0.0046188620234973,-0.0362692600089172,-1.2189303650958658,0.22,0.8755663315410542,0.69618394816178,0.4007775187306963,0.0115060692073526,0.001166111272861,0.0011685504930248,0.0002594963955644,0.0435373367627262,1,0.018464775818419,0.0006447665443358,5.0,0.0435373367627262,0.999544304175263
4.247146165,-8.983738704421238e-05,-0.0470176653829809,-1.1331532406435278,0.2199999999999956,0.8514905892482739,0.69618394816178,0.4007775187306963,0.0129513749963458,0.0013702452898299,0.0013719378347534,0.0002842639973621,0.0511466625346215,1,0.018464775818419,0.0006447665443358,5.0,0.0511466625346215,0.9993713774685145
4.347074979,0.0057741702230988,-0.0581335275510588,-1.0478372308493444,0.2199999999999956,0.8514905892482739,0.69618394816178,0.4007775187306963,0.0131901056716431,0.0015764836432045,0.001576198708643,0.0002465274647248,0.0601326810240545,1,0.018464775818419,0.0006447665443358,5.0,0.0601326810240545,0.9991314256473546
4.447015811,0.0004585380049098,-0.044093332501982,-1.1577616481202868,0.2199999999999956,0.8514905892482739,0.7147199084030748,0.3740590174819831,0.0105447246510492,0.001168822527104,0.0011684801333661,0.0002161294482449,0.0541510385473849,1,0.0294165776653485,0.001664365372636,5.0,0.0541510385473849,0.9992954579594696
4.547016142,0.0074641394735007,-0.0583891135957258,-1.0735962168554902,0.22,0.8098982683510118,0.7147199084030748,0.3740590174819831,0.0135579713191581,0.0013752236687777,0.0013738141972412,0.0003228025309935,0.0639400490989049,1,0.0294165776653485,0.001664365372636,5.0,0.0639400490989049,0.9990180910994604
4.647068434,0.015954239867936,-0.0726019246675765,-0.9929498010073532,0.22,0.8098982683510118,0.7147199084030748,0.3740590174819831,0.0142525585916124,0.0015839235192857,0.0015788371970745,0.000298205312103,0.0754765948841666,1,0.0294165776653485,0.001664365372636,5.0,0.0754765948841666,0.998632311734154
4.747050227,0.0047183319552922,-0.0496063267419868,-1.1593882054759737,0.22,0.8098982683510118,0.7305422601255712,0.3337044891931624,0.0101712811160303,0.0011078286655938,0.001105642388829,0.0002209270117503,0.0636378323183547,1,0.0403158425214856,0.003143942865559,5.0,0.0636378323183547,0.9990273408801246
4.846982821,0.0131863522218269,-0.0670558415104013,-1.080697732994775,0.22,0.7483507725534587,0.7305422601255712,0.3337044891931624,0.0115006472241789,0.0013152304498776,0.0013097918337914,0.0002331172661974,0.0752596769216464,1,0.0403158425214856,0.003143942865559,5.0,0.0752596769216464,0.998640152839264
4.947151737,0.0237679532561487,-0.0852318077974901,-1.004969281964422,0.22,0.7483507725534587,0.7305422601255712,0.3337044891931624,0.0127480073951208,0.0015259903475166,0.0015155164868091,0.0002358535147453,0.0899116563321758,1,0.0403158425214856,0.003143942865559,5.0,0.0899116563321758,0.9980599659052488
